Client,Service Area,Expenditure Catergory,Expenditure Code,Paid Date,Trans No,Amount,Type of Expenditure,Supplier ID,Supplier Name
OCC,Direct Services,Materials,D3021,08/11/2016,47987569 - 1,329.76,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987569 - 2,45.87,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987569 - 3,79.38,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987571 - 0,495.76,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987571 - 1,495.76,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987571 - 2,1.38,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987571 - 3,3.12,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987571 - 4,95,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987571 - 5,116.93,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987581 - 0,295.32,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987581 - 1,214.97,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987581 - 2,14.31,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987581 - 3,20.27,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987581 - 4,16.09,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987581 - 5,6.84,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,General Contracted Services,D3401,08/11/2016,47987630 - 1,1114.25,Revenue,20018111,JOHNSONS APPARELMASTER PLC
OCC,Direct Services,Materials,D3021,08/11/2016,47987642 - 1,83.65,Revenue,20017004,HARTWELL OXFORD RENAULT
OCC,Direct Services,Materials,D3021,08/11/2016,47987642 - 2,6.4,Revenue,20017004,HARTWELL OXFORD RENAULT
OCC,Direct Services,Materials,D3021,08/11/2016,47987642 - 3,60.83,Revenue,20017004,HARTWELL OXFORD RENAULT
OCC,Direct Services,Materials,D3021,08/11/2016,47987642 - 4,88.2,Revenue,20017004,HARTWELL OXFORD RENAULT
OCC,Direct Services,Materials,D3021,08/11/2016,47987642 - 5,44.2,Revenue,20017004,HARTWELL OXFORD RENAULT
OCC,Direct Services,Materials,D3021,08/11/2016,47987642 - 6,27.18,Revenue,20017004,HARTWELL OXFORD RENAULT
OCC,Direct Services,Materials,D3021,08/11/2016,47987642 - 7,484.42,Revenue,20017004,HARTWELL OXFORD RENAULT
OCC,Direct Services,Main Contractor,Y021,08/11/2016,47987644 - 1,1417,Capital,20014043,CMS SUPATRAK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987652 - 1,11.38,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987652 - 2,35.12,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987652 - 3,123.28,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987652 - 4,96.86,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987652 - 5,2.52,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987652 - 6,26.94,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987652 - 7,28.6,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987652 - 8,11.38,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987652 - 9,317.42,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987652 - 10,17.12,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,08/11/2016,47987652 - 11,25,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987662 - 0,490,Revenue,20005878,KARDOS CAR & COMMERCIAL SERVICES
OCC,Direct Services,Materials,D3021,15/11/2016,47987664 - 0,535,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987664 - 1,67,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987664 - 2,90,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987664 - 3,312.16,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987664 - 4,4.4,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987664 - 5,124,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987664 - 6,11.2,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987664 - 7,59.88,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987664 - 8,22.64,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987664 - 9,15,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987691 - 0,465.03,Revenue,20007384,BOTLEY WINDSCREENS
OCC,Direct Services,Fuel Purchase (Stock),C2003,15/11/2016,47987707 - 0,1466.7,Revenue,20013886,RACE INDUSTRIAL (PRODUCTS) LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987722 - 0,920,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987769 - 0,11.25,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,15/11/2016,47987769 - 1,130.31,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,15/11/2016,47987769 - 2,640,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,15/11/2016,47987769 - 3,78.54,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,15/11/2016,47987769 - 4,27.67,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Fuel Purchase (Stock),C2003,15/11/2016,47987778 - 0,4741.45,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Fuel Purchase (Stock),C2003,15/11/2016,47987779 - 1,1305.64,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Fuel Purchase (Stock),C2003,15/11/2016,47987780 - 0,3793.35,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Fuel Purchase (Stock),C2003,15/11/2016,47987781 - 1,8532.9,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Fuel Purchase (Stock),C2003,15/11/2016,47987782 - 0,6636.7,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Fuel Purchase (Stock),C2003,15/11/2016,47987783 - 1,17161.56,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Materials,D3021,15/11/2016,47987786 - 0,776.97,Revenue,20007959,BRYCO GROUP LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987786 - 1,73.92,Revenue,20007959,BRYCO GROUP LTD
OCC,Direct Services,Materials,D3021,15/11/2016,47987786 - 2,12.5,Revenue,20007959,BRYCO GROUP LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987828 - 0,493.44,Revenue,20002330,OXFORD BEARINGS LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987832 - 0,435.77,Revenue,20007959,BRYCO GROUP LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987832 - 1,12.5,Revenue,20007959,BRYCO GROUP LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987833 - 1,442.29,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987833 - 2,14.5,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987839 - 0,670,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987839 - 1,300,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987881 - 1,512.57,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987881 - 2,59.29,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987882 - 0,1035.49,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Short Term Vehicle Hire,C2304,22/11/2016,47987891 - 0,980.52,Revenue,20007968,IMPERIAL GARAGE EQUIPMENT
OCC,Direct Services,Short Term Vehicle Hire,C2304,22/11/2016,47987892 - 1,420,Revenue,20007968,IMPERIAL GARAGE EQUIPMENT
OCC,Direct Services,Materials,D3021,22/11/2016,47987896 - 1,234,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987896 - 2,282,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987896 - 3,126,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987896 - 4,110,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987899 - 0,895,Revenue,20005132,VISION TECHNIQUES LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987902 - 1,584.69,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987906 - 1,602.82,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,22/11/2016,47987906 - 2,602.82,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Other Licences And Fees,C2203,29/11/2016,47987981 - 0,1449,Revenue,20019353,ASHWOOD LIGHTFOOT LTD
OCC,Direct Services,Plant Purchase,C2002,29/11/2016,47987999 - 0,424,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Plant Purchase,C2002,29/11/2016,47987999 - 2,308,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Fuel Purchase (Stock),C2003,29/11/2016,47988000 - 0,9083,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Fuel Purchase (Stock),C2003,29/11/2016,47988001 - 1,3671.6,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Fuel Purchase (Stock),C2003,29/11/2016,47988002 - 0,8520.3,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Fuel Purchase (Stock),C2003,29/11/2016,47988003 - 1,17441.02,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Materials,D3021,29/11/2016,47988005 - 1,1487.01,Revenue,20011488,HUMPHRIS OXFORD LIMITED
OCC,Direct Services,Main Contractor,Y021,29/11/2016,47988010 - 0,1495,Capital,20012185,TGS COACHWORKS
OCC,Direct Services,Materials,D3021,29/11/2016,47988016 - 0,520.35,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,29/11/2016,47988018 - 0,479.38,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,29/11/2016,47988018 - 1,359.17,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,29/11/2016,47988022 - 0,2450,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,29/11/2016,47988022 - 1,1050,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Fuel Purchase (Stock),C2003,06/12/2016,47988087 - 1,20880.32,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Materials,D3021,06/12/2016,47988095 - 1,451,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,06/12/2016,47988149 - 0,54.73,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,06/12/2016,47988149 - 1,40.36,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,06/12/2016,47988149 - 2,200.07,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,06/12/2016,47988149 - 3,170.01,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,06/12/2016,47988152 - 1,540,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,06/12/2016,47988176 - 1,549.04,Revenue,20002456,WHALE TANKERS LTD
OCC,Direct Services,Materials,D3021,06/12/2016,47988179 - 0,622.13,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,06/12/2016,47988180 - 1,675.45,Revenue,20013677,ALLEN FORD
OCC,Direct Services,General Contracted Services,D3401,06/12/2016,47988184 - 1,5815.22,Revenue,20017042,BANDVULC TRUCK TYRES
OCC,Direct Services,Materials,D3021,13/12/2016,47988199 - 1,188,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988199 - 2,156,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988199 - 3,189,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988200 - 0,204.54,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988200 - 1,104.73,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988200 - 2,193.76,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988200 - 3,3.4,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988200 - 4,14.5,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988203 - 1,503.86,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988203 - 2,58.25,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988242 - 1,534.45,Revenue,20015380,VEHICLE WEIGHING SOLUTIONS LTD
OCC,Direct Services,Plant Purchase,C2002,13/12/2016,47988255 - 1,838.49,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988260 - 0,358.8,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988260 - 1,12.13,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988260 - 2,12.13,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Materials,D3021,13/12/2016,47988260 - 5,319.82,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Fuel Purchase (Stock),C2003,13/12/2016,47988266 - 0,10162.9,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Fuel Purchase (Stock),C2003,13/12/2016,47988267 - 1,6467.3,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Fuel Purchase (Stock),C2003,13/12/2016,47988268 - 0,14852.62,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,General Contracted Services,D3401,20/12/2016,47988331 - 0,797.1,Revenue,20007968,IMPERIAL GARAGE EQUIPMENT
OCC,Direct Services,Other Licences And Fees,C2203,20/12/2016,47988332 - 1,15.75,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD
OCC,Direct Services,Other Licences And Fees,C2203,20/12/2016,47988332 - 2,362.25,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD
OCC,Direct Services,Other Licences And Fees,C2203,20/12/2016,47988332 - 3,84.5,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD
OCC,Direct Services,Other Licences And Fees,C2203,20/12/2016,47988332 - 4,5,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD
OCC,Direct Services,Other Licences And Fees,C2203,20/12/2016,47988332 - 5,165,Revenue,20017960,INTELLIGENT DATA SYSTEMS (UK) LTD
OCC,Direct Services,Materials,D3021,20/12/2016,47988337 - 1,1912.23,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,General Contracted Services,D3401,20/12/2016,47988356 - 0,1114.25,Revenue,20018111,JOHNSONS APPARELMASTER PLC
OCC,Direct Services,General Contracted Services,D3401,20/12/2016,47988358 - 0,1242,Revenue,20017719,ASHWOODS AUTOMOTIVE LTD
OCC,Direct Services,Materials,D3021,20/12/2016,47988368 - 0,504.85,Revenue,20002241,HURLEY INDUSTRIAL CLEANING EQU
OCC,Direct Services,Consultants Fees,D3411,20/12/2016,47988369 - 1,1500,Revenue,20019126,HOW'S MY DRIVING
OCC,Direct Services,Materials,D3021,20/12/2016,47988378 - 1,338,Revenue,20017028,MASTERTECH TOOLS LIMITED
OCC,Direct Services,Tools,D3023,20/12/2016,47988378 - 2,126.37,Revenue,20017028,MASTERTECH TOOLS LIMITED
OCC,Direct Services,Tools,D3023,20/12/2016,47988378 - 3,39,Revenue,20017028,MASTERTECH TOOLS LIMITED
OCC,Direct Services,Materials,D3021,28/12/2016,47988415 - 0,498.16,Revenue,20002033,Green Machines Sweepers UK Ltd
OCC,Direct Services,Materials,D3021,28/12/2016,47988415 - 1,7.5,Revenue,20002033,Green Machines Sweepers UK Ltd
OCC,Direct Services,General Contracted Services,D3401,28/12/2016,47988431 - 0,742.5,Revenue,20007968,IMPERIAL GARAGE EQUIPMENT
OCC,Direct Services,Materials,D3021,28/12/2016,47988475 - 0,80,Revenue,20002444,UNIVERSAL TRUCK&TRAILER PARTS
OCC,Direct Services,Materials,D3021,28/12/2016,47988475 - 1,580,Revenue,20002444,UNIVERSAL TRUCK&TRAILER PARTS
OCC,Direct Services,Materials,D3021,28/12/2016,47988504 - 0,1020.23,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,28/12/2016,47988504 - 1,116.17,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,28/12/2016,47988504 - 2,54.73,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,28/12/2016,47988504 - 3,173.32,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,28/12/2016,47988528 - 1,2332.63,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,28/12/2016,47988528 - 2,448.36,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,28/12/2016,47988532 - 1,468.05,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Main Contractor,Y021,15/11/2016,48021786 - 1,4405,Capital,20018680,FAST PARK SYSTEMS UK BRANCH
OCC,Direct Services,Reactive Maintenance & Minor Repairs,B1101,04/10/2016,60061658 - 1,699,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061659 - 0,5377.43,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061671 - 0,484.56,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061675 - 0,1445.4,Revenue,20005720,CAPITOL TILE SUPPLIES LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061676 - 1,1069.2,Revenue,20005720,CAPITOL TILE SUPPLIES LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061689 - 0,543.22,Revenue,20006089,ICI CONTRACT DIRECT
OCC,Direct Services,Materials,D3021,04/10/2016,60061690 - 1,489.34,Revenue,20006089,ICI CONTRACT DIRECT
OCC,Direct Services,Materials,D3021,04/10/2016,60061693 - 0,456.12,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061698 - 1,1090.64,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061700 - 2,424.9,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061703 - 0,1582.5,Revenue,20015370,TIMBERYTE
OCC,Direct Services,Materials,D3021,04/10/2016,60061710 - 1,548.26,Revenue,20017252,CHERWELL PACKAGING LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061713 - 0,818.9,Revenue,20014482,APOLLO TRADE WINDOW STORE
OCC,Direct Services,Materials,D3021,04/10/2016,60061719 - 0,2383.56,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061720 - 1,1658.14,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061744 - 1,867.05,Revenue,20006089,ICI CONTRACT DIRECT
OCC,Direct Services,Materials,D3021,04/10/2016,60061748 - 1,524.4,Revenue,20002679,LOCKS & LATCHES (STAFFORD) LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061750 - 0,738,Revenue,20002679,LOCKS & LATCHES (STAFFORD) LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061754 - 1,1332.07,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061759 - 0,564.48,Revenue,20015370,TIMBERYTE
OCC,Direct Services,Materials,D3021,04/10/2016,60061779 - 0,850.46,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,04/10/2016,60061781 - 0,1934.51,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,04/10/2016,60061818 - 1,562.87,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,04/10/2016,60061819 - 0,533.16,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,04/10/2016,60061820 - 1,533.16,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,04/10/2016,60061821 - 0,507.22,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,04/10/2016,60061822 - 1,480.02,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,04/10/2016,60061823 - 0,613.35,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,04/10/2016,60061824 - 1,562.91,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,04/10/2016,60061825 - 0,508.49,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,04/10/2016,60061826 - 1,543.51,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,04/10/2016,60061829 - 0,900.71,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,04/10/2016,60061840 - 1,795.05,Revenue,20002335,OXFORD FENCING SUPPLIES
OCC,Direct Services,Direct Services Supplies & Services,D3311,04/10/2016,60061843 - 0,609.47,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,04/10/2016,60061844 - 1,2051.4,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,04/10/2016,60061848 - 1,562.91,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,04/10/2016,60061849 - 0,528.56,Revenue,20002464,WOLSELEY UK LIMITED
