Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Capital or Revenue,Supplier ID,Supplier Name
Oxford City Council,Direct Services,Consultants Fees,D3411,28/07/2015,46286560_4,168.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,28/07/2015,46286560_5,42.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,28/07/2015,46286560_6,42.00,Revenue,20011499,TOPS
Oxford City Council,Environmental Sustainability,Consultants Fees,D3411,28/07/2015,46286560_7,99.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,28/07/2015,46286560_8,99.00,Revenue,20011499,TOPS
Oxford City Council,Financial Services,Consultants Fees,D3411,28/07/2015,46286560_9,57.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/08/2015,46286837_1,126.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/08/2015,46286837_10,42.00,Revenue,20011499,TOPS
Oxford City Council,Environmental Sustainability,Consultants Fees,D3411,25/08/2015,46286837_11,126.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/08/2015,46286837_12,126.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/08/2015,46286837_13,84.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/08/2015,46286837_14,141.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/08/2015,46286837_15,57.00,Revenue,20011499,TOPS
Oxford City Council,Community Services,Consultants Fees,D3411,25/08/2015,46286837_16,57.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/08/2015,46286837_17,57.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/08/2015,46286837_2,183.00,Revenue,20011499,TOPS
Oxford City Council,Financial Services,Consultants Fees,D3411,25/08/2015,46286837_3,126.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/08/2015,46286837_4,225.00,Revenue,20011499,TOPS
Oxford City Council,HRA,Consultants Fees,D3411,25/08/2015,46286837_5,141.00,Revenue,20011499,TOPS
Oxford City Council,Financial Services,Consultants Fees,D3411,25/08/2015,46286837_6,99.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/08/2015,46286837_7,57.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/08/2015,46286837_8,465.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/08/2015,46286837_9,84.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_1,99.00,Revenue,20011499,TOPS
Oxford City Council,Environmental Sustainability,Consultants Fees,D3411,29/09/2015,46287090_10,42.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_11,42.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_12,42.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_13,126.00,Revenue,20011499,TOPS
Oxford City Council,Community Services,Consultants Fees,D3411,29/09/2015,46287090_14,126.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_15,126.00,Revenue,20011499,TOPS
Oxford City Council,HRA,Consultants Fees,D3411,29/09/2015,46287090_16,141.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_17,99.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_18,99.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_19,99.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_2,645.00,Revenue,20011499,TOPS
Oxford City Council,Financial Services,Consultants Fees,D3411,29/09/2015,46287090_20,57.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_3,57.00,Revenue,20011499,TOPS
Oxford City Council,HRA,Consultants Fees,D3411,29/09/2015,46287090_4,84.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_5,42.00,Revenue,20011499,TOPS
Oxford City Council,Financial Services,Consultants Fees,D3411,29/09/2015,46287090_6,42.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_7,210.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_8,42.00,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,29/09/2015,46287090_9,42.00,Revenue,20011499,TOPS
Oxford City Council,Housing and Property,Reactive Maintenance & Minor Repairs,B1101,18/08/2015,46286857_1,4840.00,Revenue,20011508,D A MILES & SONS
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,28/07/2015,48021264_1,3225.00,Capital,20011508,D A MILES & SONS
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,28/07/2015,48021265_1,4299.00,Capital,20011508,D A MILES & SONS
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,28/07/2015,48021269_1,5049.00,Capital,20011508,D A MILES & SONS
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,11/08/2015,48021277_1,4798.00,Capital,20011508,D A MILES & SONS
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,11/08/2015,48021278_1,3399.00,Capital,20011508,D A MILES & SONS
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,18/08/2015,48021283_1,5495.00,Capital,20011508,D A MILES & SONS
Oxford City Council,HRA,Contract Printing (External),D3303,04/08/2015,1019123_1,819.73,Revenue,20011523,HERALD CHASE
Oxford City Council,Direct Services,Materials,D3021   ,21/07/2015,60041110_0,1106.19,Revenue,20011554,MEON LTD
Oxford City Council,Direct Services,Sign Shop Materials,D3018   ,22/09/2015,60044038_0,546.02,Revenue,20011554,MEON LTD
Oxford City Council,Direct Services,Materials,D3021,29/09/2015,60044191_0,2694.83,Revenue,20011554,MEON LTD
Oxford City Council,Business Improvement,General Contracted Services,D3401,28/07/2015,1018735_1,3005.70,Revenue,20011589,CAPITA BUSINESS SERVICES LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,11/08/2015,1019045_1,15450.00,Revenue,20011589,CAPITA BUSINESS SERVICES LTD
Oxford City Council,Business Improvement,General Contracted Services,D3401,18/08/2015,1019326_1,4612.54,Revenue,20011589,CAPITA BUSINESS SERVICES LTD
Oxford City Council,Business Improvement,General Contracted Services,D3401,02/09/2015,1019755_1,7210.16,Revenue,20011589,CAPITA BUSINESS SERVICES LTD
Oxford City Council,Business Improvement,General Contracted Services,D3401,29/09/2015,1020625_1,7883.94,Revenue,20011589,CAPITA BUSINESS SERVICES LTD
Oxford City Council,Direct Services,Furniture & Equipment Purchase,D3001,18/08/2015,1019450_1,9937.00,Revenue,20011639,S & C SLATTER LTD
Oxford City Council,Planning & Regulatory,General Contracted Services,D3401,11/08/2015,1019374_1,1500.00,Revenue,20011651,UNIVERSITY OF OXFORD
Oxford City Council,Community Services,Special Events,D3807,29/09/2015,1018942_1,1800.00,Revenue,20011717,OVADA LIMITED
Oxford City Council,Community Services,Grants,D3701,11/08/2015,46286720_1,500.00,Revenue,20011717,OVADA LIMITED
Oxford City Council,HRA,Main Contractor,Y021,21/07/2015,1018460_1,1111.64,Capital,20011732,FACILITAS SMC  LTD
Oxford City Council,HRA,Main Contractor,Y021,21/07/2015,1018495_0,1111.64,Capital,20011732,FACILITAS SMC  LTD
Oxford City Council,HRA,Main Contractor,Y021,21/07/2015,1018516_1,1111.64,Capital,20011732,FACILITAS SMC  LTD
Oxford City Council,HRA,Main Contractor,Y021,21/07/2015,1018526_1,1111.64,Capital,20011732,FACILITAS SMC  LTD
Oxford City Council,HRA,Main Contractor,Y021,21/07/2015,1018576_1,1111.64,Capital,20011732,FACILITAS SMC  LTD
Oxford City Council,Direct Services,General Contracted Services,D3401,14/07/2015,1018350_1,995.00,Revenue,20011742,CHARLTON ENVIRONMENTAL LIMITED
Oxford City Council,Direct Services,Fertiliser & Weedkillers,D3026,25/08/2015,1019879_1,995.00,Revenue,20011742,CHARLTON ENVIRONMENTAL LIMITED
Oxford City Council,Direct Services,"Clearing/Cleaning Gardens, Garage Areas, Alleyways",B1175   ,07/07/2015,60040691_1,1450.00,Revenue,20011742,CHARLTON ENVIRONMENTAL LIMITED
Oxford City Council,Direct Services,General Contracted Services,D3401   ,28/07/2015,60041531_0,9545.00,Revenue,20011742,CHARLTON ENVIRONMENTAL LIMITED
Oxford City Council,Direct Services,General Contracted Services,D3401   ,28/07/2015,60041533_0,700.00,Revenue,20011742,CHARLTON ENVIRONMENTAL LIMITED
Oxford City Council,Direct Services,"Clearing/Cleaning Gardens, Garage Areas, Alleyways",B1175   ,28/07/2015,60041548_1,3300.00,Revenue,20011742,CHARLTON ENVIRONMENTAL LIMITED
Oxford City Council,Direct Services,General Contracted Services,D3401   ,02/09/2015,60043236_1,700.00,Revenue,20011742,CHARLTON ENVIRONMENTAL LIMITED
Oxford City Council,Direct Services,General Contracted Services,D3401   ,02/09/2015,60043237_0,9545.00,Revenue,20011742,CHARLTON ENVIRONMENTAL LIMITED
Oxford City Council,Housing and Property,Reactive Maintenance & Minor Repairs,B1101,14/07/2015,46286531_1,4168.00,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,07/07/2015,60040666_0,2550.00,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,21/07/2015,60041177_1,624.40,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042734_0,873.00,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042735_1,523.80,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Holding Accounts & Other Funds,C.I.T.Awaiting Payment,Z970590,18/08/2015,60042736_0,523.80,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,15/09/2015,60043935_0,611.10,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,15/09/2015,60043936_1,523.80,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,15/09/2015,60043938_1,775.00,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,15/09/2015,60043939_0,654.75,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,15/09/2015,60043941_0,968.00,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,General Contracted Services,D3401,15/09/2015,1020548_1,172.66,Revenue,20011854,OXFORD FABRICATION LTD
Oxford City Council,Direct Services,General Contracted Services,D3401,15/09/2015,1020548_2,633.34,Revenue,20011854,OXFORD FABRICATION LTD
Oxford City Council,Direct Services,Materials,D3021   ,11/08/2015,60042192_0,1530.00,Revenue,20011854,OXFORD FABRICATION LTD
Oxford City Council,Transformation,Advertising & Publicity,D3802,25/08/2015,1019368_1,2125.00,Revenue,20011917,PASSION   RADIO OXFORD LTD
Oxford City Council,Community Services,General Contracted Services,D3401,18/08/2015,1019490_1,1380.00,Revenue,20011917,PASSION   RADIO OXFORD LTD
Oxford City Council,HRA,Main Contractor,Y021,07/07/2015,1017564_1,866.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Main Contractor,Y021,14/07/2015,1017974_1,866.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,14/07/2015,1017975_1,1202.50,Revenue,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Main Contractor,Y021,14/07/2015,1018218_1,866.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,14/07/2015,1018219_1,2793.50,Revenue,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Main Contractor,Y021,04/08/2015,1018959_1,866.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,04/08/2015,1018960_1,1202.50,Revenue,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Main Contractor,Y021,04/08/2015,1019164_1,866.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,04/08/2015,1019165_1,1350.50,Revenue,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Main Contractor,Y021,04/08/2015,1019166_1,866.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,04/08/2015,1019167_1,1350.50,Revenue,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Main Contractor,Y021,02/09/2015,1019554_1,971.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,02/09/2015,1019555_1,857.75,Revenue,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Main Contractor,Y021,18/08/2015,1019637_1,866.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,18/08/2015,1019638_1,1350.50,Revenue,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Main Contractor,Y021,25/08/2015,1019639_1,866.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,18/08/2015,1019640_1,1350.50,Revenue,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Main Contractor,Y021,25/08/2015,1019802_1,971.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,18/08/2015,1019803_1,1350.50,Revenue,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Main Contractor,Y021,02/09/2015,1020181_1,866.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Main Contractor,Y021,15/09/2015,1020423_1,866.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,22/09/2015,1020424_1,638.75,Revenue,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Main Contractor,Y021,15/09/2015,1020755_1,866.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,22/09/2015,1020756_1,1350.50,Revenue,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Main Contractor,Y021,29/09/2015,1020757_1,971.25,Capital,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,29/09/2015,1020758_1,1350.50,Revenue,20011918,MACDONALD & COMPANY FREELANCE LTD
Oxford City Council,HRA,Contract Printing (External),D3303,08/09/2015,1019860_1,2115.00,Revenue,20011928,IMAGE HOUSE ASSOCIATES LTD
Oxford City Council,Housing and Property,Reactive Maintenance & Minor Repairs,B1101,08/09/2015,1020355_1,1115.00,Revenue,20011972,EXTREME ENVIRONMENTAL SERVICES LTD
Oxford City Council,Housing and Property,Bond Payments Homeless,D3600,15/09/2015,46287097_1,585.00,Revenue,20011972,EXTREME ENVIRONMENTAL SERVICES LTD
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,02/09/2015,46286988_1,1575.00,Revenue,20012143,THE LETTING CENTRE OXFORD LIMITED
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,02/09/2015,46286988_2,1050.00,Revenue,20012143,THE LETTING CENTRE OXFORD LIMITED
Oxford City Council,Community Services,Grants,D3701,14/07/2015,46286533_1,12184.00,Revenue,20012251,OXFORDSHIRE COMMUNITY VOLUNTARY ACTION (OCVA)
Oxford City Council,Community Services,Grants,D3701,11/08/2015,46286749_1,12184.00,Revenue,20012251,OXFORDSHIRE COMMUNITY VOLUNTARY ACTION (OCVA)
Oxford City Council,Direct Services,General Contracted Services,D3401   ,21/07/2015,60041114_0,666.63,Revenue,20012258,SOUTHERN  GAS  NETWORKS  LTD.
Oxford City Council,Financial Services,Court Fees,D3416,29/09/2015,1020724_1,770.52,Revenue,20012263,BRISTOW & SUTOR
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,07/07/2015,1017696_1,1084.47,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Consultants Fees,D3411,25/08/2015,1019362_1,1000.00,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,18/08/2015,1019385_1,9135.03,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,18/08/2015,1019389_1,1250.00,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,18/08/2015,1019421_1,4373.33,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Consultants Fees,D3411,18/08/2015,1019506_1,1000.00,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Direct Services,Contract Plant Hire,C2402,25/08/2015,60042927_1,3600.00,Revenue,20012358,RT MACHINERY LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,29/09/2015,1018408_1,10000.00,Revenue,20012398,FIRST DATA GLOBAL SERVICES LIMITED
Oxford City Council,Housing and Property,Online Services,D3510,21/07/2015,1018707_1,9703.86,Revenue,20012480,HOUSEMARK LTD
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108   ,07/07/2015,60040556_0,2418.00,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319   ,07/07/2015,60040557_1,2760.35,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108   ,07/07/2015,60040558_0,866.45,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319   ,07/07/2015,60040559_1,1003.24,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108   ,07/07/2015,60040564_0,1612.00,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319   ,07/07/2015,60040565_1,703.73,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108   ,07/07/2015,60040566_0,644.80,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319   ,07/07/2015,60040567_1,2124.12,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
