body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,type,supplier_id,supplier_name
Oxford City Council,Direct Services,Materials,D3021,24/05/2016,60055809_1,3072.2,Revenue,20012307,ASHTEAD PLANT HIRE
Oxford City Council,Direct Services,Materials,D3021,01/06/2016,60056028_1,2734.4,Revenue,20012307,ASHTEAD PLANT HIRE
Oxford City Council,Direct Services,Materials,D3021,14/06/2016,60056599_0,1779.6,Revenue,20012307,ASHTEAD PLANT HIRE
Oxford City Council,Business Improvement,Consultants Fees,D3411,10/05/2016,1025691_0,2250,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,12/04/2016,1026869_0,601.04,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,12/04/2016,1027374_0,37380.85,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,12/04/2016,1027375_0,3680,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,12/04/2016,1027376_0,9370,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Consultants Fees,D3411,01/06/2016,1027508_0,5000,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,10/05/2016,1028194_0,1300,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,HRA,IT Skills Development,A0638,01/06/2016,1028493_0,750,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,01/06/2016,1028675_0,1136.23,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Consultants Fees,D3411,01/06/2016,1028815_0,750,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,21/06/2016,1029335_0,731.5,Revenue,20012320,NORTHGATE PUBLIC SERVICES (UK) LTD
Oxford City Council,Direct Services,Plant Purchase,C2002,05/04/2016,47984576_0,839,Revenue,20012358,RT MACHINERY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002,05/04/2016,47984576_1,369,Revenue,20012358,RT MACHINERY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002,05/04/2016,47984576_2,709,Revenue,20012358,RT MACHINERY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002,05/04/2016,47984576_3,697.5,Revenue,20012358,RT MACHINERY LTD
Oxford City Council,Direct Services,Plant Purchase,C2002,05/04/2016,47984577_1,5715,Revenue,20012358,RT MACHINERY LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,07/06/2016,1028619_0,10000,Revenue,20012398,FIRST DATA GLOBAL SERVICES LIMITED
Oxford City Council,Direct Services,Short Term Vehicle Hire,C2304,05/04/2016,47984555_1,1300,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053383_0,1568.65,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053384_1,3121.75,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,60053386_1,2675.38,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,60053389_0,806,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,60053390_1,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,60053391_0,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053485_1,4119.67,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053493_0,630.35,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053495_0,3088.6,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053496_1,5780.64,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053497_0,2154.55,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053498_1,1488.05,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,60053504_1,806,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,05/04/2016,60053505_0,806,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053506_1,788.33,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053507_0,788.33,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Materials,D3021,05/04/2016,60053508_1,960,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053668_0,2520.99,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053669_1,2772.6,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053671_1,2322.08,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053672_0,1993.35,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,05/04/2016,60053695_1,2235.15,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,12/04/2016,60053869_0,500,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,12/04/2016,60053870_1,5490,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Materials,D3021,12/04/2016,60053871_0,99000,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Materials,D3021,12/04/2016,60053872_1,8995.64,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Materials,D3021,12/04/2016,60053873_0,39998,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,12/04/2016,60053992_1,1107.95,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,12/04/2016,60053993_0,1004.24,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/04/2016,60053994_1,895.74,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,12/04/2016,60053995_0,630.35,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,12/04/2016,60053996_1,1891.05,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,12/04/2016,60053997_0,630.35,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,12/04/2016,60054003_0,926.3,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,12/04/2016,60054004_1,806,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,12/04/2016,60054006_0,4056.34,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,12/04/2016,60054007_1,4398.1,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,26/04/2016,60054635_1,1985.58,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,26/04/2016,60054636_0,777.1,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Materials,D3021,26/04/2016,60054637_1,3148.12,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,26/04/2016,60054638_0,2521.4,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,26/04/2016,60054639_1,624.35,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,26/04/2016,60054642_0,6628.68,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,26/04/2016,60054643_1,2550.44,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,26/04/2016,60054649_1,703.73,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,26/04/2016,60054650_0,1172.88,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,26/04/2016,60054651_1,2350.96,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,26/04/2016,60054653_1,694.73,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,26/04/2016,60054658_0,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Materials,D3021,04/05/2016,60054942_0,62992.65,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,10/05/2016,60055262_0,7758.71,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,10/05/2016,60055267_1,938.3,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,10/05/2016,60055268_0,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,10/05/2016,60055269_1,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,10/05/2016,60055270_0,806,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,10/05/2016,60055271_1,2774.74,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,10/05/2016,60055274_0,1389.45,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,10/05/2016,60055275_1,980.6,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,10/05/2016,60055279_1,2201.2,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,10/05/2016,60055283_1,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,10/05/2016,60055310_0,3304.84,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,10/05/2016,60055311_1,1389.45,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,24/05/2016,60055836_0,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Materials,D3021,24/05/2016,60055837_1,29988,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,24/05/2016,60055838_0,4999.67,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,24/05/2016,60055839_1,3467.75,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,24/05/2016,60055842_0,2175,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,24/05/2016,60055844_0,938.3,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,24/05/2016,60055845_1,1542.2,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,24/05/2016,60055846_0,806,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,24/05/2016,60055848_0,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,24/05/2016,60055852_0,3467.75,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,24/05/2016,60055853_1,923.85,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,24/05/2016,60055854_0,670.39,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,24/05/2016,60055855_1,1389.45,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,24/05/2016,60055856_0,1389.45,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,24/05/2016,60055861_1,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,24/05/2016,60055864_1,2060.3,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,24/05/2016,60055865_0,1407.45,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,24/05/2016,60055873_1,2548.7,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,24/05/2016,60055875_1,644.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,01/06/2016,60056036_1,1852.6,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,01/06/2016,60056037_0,630.35,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,01/06/2016,60056038_1,2583.8,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,01/06/2016,60056039_0,2027.98,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,01/06/2016,60056040_1,2682.13,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,01/06/2016,60056041_0,1598.86,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,01/06/2016,60056042_1,1888.67,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,01/06/2016,60056043_0,2359.79,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,01/06/2016,60056044_1,806,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,01/06/2016,60056057_0,806,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,01/06/2016,60056142_0,4952.12,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
