Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type,Supplier ID,Supplier Name
Oxford City Council,HRA,Gas,B1502,00:00:00,1005509_1,1473.36,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1005510_1,618.52,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1005511_1,1156.62,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1005512_1,1815.91,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Gas,B1502,00:00:00,1005513_1,1322.88,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1005514_1,899.38,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1005515_1,948.32,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Gas,B1502,00:00:00,1005516_1,3519.45,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Gas,B1502,00:00:00,1005517_1,748.75,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1005518_1,1584.22,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1005519_1,1964.88,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1005520_1,623.07,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Gas,B1502,00:00:00,1005521_1,838.69,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1005522_1,2492.4,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1005523_1,1908.89,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,00:00:00,1005941_1,3086.29,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,00:00:00,1005948_1,3760.55,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1005949_1,5261.6,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1005967_1,9302.58,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1006020_1,821.8,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1006021_1,1484.72,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1006022_1,710.84,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1006028_1,950.55,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1006039_1,3020.22,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1006040_1,9171.96,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Gas,B1502,00:00:00,1006041_1,3508.61,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,00:00:00,1006044_1,2629.6,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Gas,B1502,00:00:00,1006046_1,976.1,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1006047_1,2309.17,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1006048_1,711.27,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1006049_1,603.16,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Gas,B1502,00:00:00,1006050_1,1403.76,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1006051_1,1255.02,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1006052_1,1563.45,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1006055_1,3609.45,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1006057_1,682.02,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Gas,B1502,00:00:00,1006058_1,726.57,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1006059_1,2225.79,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1006071_1,916.84,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Gas,B1502,00:00:00,1006072_1,500.98,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1006073_1,7166.07,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,00:00:00,1006074_1,1494.33,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Gas,B1502,00:00:00,1006091_1,702.67,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,00:00:00,1006177_1,794.22,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,00:00:00,1006178_1,1764.11,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1006179_1,3086.3,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1006180_1,2398.78,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,00:00:00,1006181_1,1693.45,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,00:00:00,1006200_1,1279.01,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1006711_1,3180.09,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1006712_1,5370.86,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1006713_1,8990.82,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,00:00:00,1006719_1,3661.5,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,00:00:00,1006721_1,2396.89,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1006723_1,9581.28,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,00:00:00,1006834_1,776.19,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Regeneration and Major Projects Team,Electricity,B1501,00:00:00,1006835_1,1436.12,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,00:00:00,1006837_1,1744.8,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,"Leisure, Parks & Communities",Electricity,B1501,00:00:00,1006838_1,3166.17,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,00:00:00,1006839_1,1707.5,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Environmental Development,General Contracted Services,D3401,00:00:00,1004560_1,1000,Revenue,20011118,A2 DOMINION
Oxford City Council,Environmental Development,General Contracted Services,D3401,00:00:00,1004561_1,1000,Revenue,20011118,A2 DOMINION
Oxford City Council,Environmental Development,Compliance Training (H&S),A0630,00:00:00,1004489_1,595,Revenue,20011174,KILLGERM CHEMICALS LIMITED
Oxford City Council,Environmental Development,Materials,D3021,00:00:00,1004707_1,666.09,Revenue,20011174,KILLGERM CHEMICALS LIMITED
Oxford City Council,Environmental Development,Protective Clothing,D3201,00:00:00,1005347_1,117.84,Revenue,20011174,KILLGERM CHEMICALS LIMITED
Oxford City Council,Environmental Development,Materials,D3021,00:00:00,1005347_2,515.26,Revenue,20011174,KILLGERM CHEMICALS LIMITED
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1005484_1,995,Revenue,20011178,CTI  DATA SOLUTIONS LIMITED
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1005484_2,200,Revenue,20011178,CTI  DATA SOLUTIONS LIMITED
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1005484_3,169.15,Revenue,20011178,CTI  DATA SOLUTIONS LIMITED
Oxford City Council,"Leisure, Parks & Communities",Advertising & Publicity,D3802,00:00:00,1005889_1,1277,Revenue,20011182,ONE STOP PROMOTIONS LTD
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,00:00:00,1004830_1,3639.75,Revenue,20011183,SELECT SECURITY & STEWARDING LIMITED
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,00:00:00,1005404_1,2183.85,Revenue,20011183,SELECT SECURITY & STEWARDING LIMITED
Oxford City Council,"Policy, Culture and Communication",General Contracted Services,D3401,00:00:00,1005769_1,1455.9,Revenue,20011183,SELECT SECURITY & STEWARDING LIMITED
Oxford City Council,Direct Services,Category 'B' Stores,D3022,00:00:00,60018379_0,9999,Revenue,20011187,TOYOTA MATERIAL HANDLING UK LTD
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,00:00:00,1006010_1,11440,Revenue,20011218,FOCUSPLAIN LIMITED
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,00:00:00,1006011_1,17290,Revenue,20011218,FOCUSPLAIN LIMITED
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,00:00:00,1006404_1,17290,Revenue,20011218,FOCUSPLAIN LIMITED
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,00:00:00,1006405_1,15210,Revenue,20011218,FOCUSPLAIN LIMITED
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,00:00:00,47975363_0,1370,Revenue,20011241,AXLE WEIGHT TECHNOLOGY LTD T/A AXTEC
Oxford City Council,Direct Services,Veh.maint direct purchase,D3031,00:00:00,47975363_1,399,Revenue,20011241,AXLE WEIGHT TECHNOLOGY LTD T/A AXTEC
Oxford City Council,Direct Services,General Contracted Services,D3401   ,00:00:00,60020752_1,1370,Revenue,20011241,AXLE WEIGHT TECHNOLOGY LTD T/A AXTEC
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,00:00:00,60020315_0,1650,Revenue,20011253,S J TRELOAR & ASSOCIATES
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,00:00:00,46281647_1,600,Revenue,20011330,Redacted personal data
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,00:00:00,46281840_1,925,Revenue,20011330,Redacted personal data
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,00:00:00,60018866_2,538,Revenue,20011395,CHERWELL DOORS
Oxford City Council,HRA,Main Contractor,Y021,00:00:00,48020744_1,1117.23,Capital,20011405,JONES LANG LASALLE
Oxford City Council,Direct Services,General Contracted Services,D3401,00:00:00,1004444_1,2132.1,Revenue,20011419,BM TRADA CERTIFICATION LTD
Oxford City Council,"Leisure, Parks & Communities",Fuel Oil,B1503,00:00:00,1005987_1,982.27,Revenue,20011436,PACE FUEL CARE
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003,00:00:00,47974708_0,3058.97,Revenue,20011436,PACE FUEL CARE
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003,00:00:00,47974746_0,7777.7,Revenue,20011436,PACE FUEL CARE
Oxford City Council,Direct Services,Fuel Purchase (Stock),C2003,00:00:00,47975342_2,2234.4,Revenue,20011436,PACE FUEL CARE
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,00:00:00,46281498_1,920,Revenue,20011479,LEE  &  LINDARS  (OXFORD)  LTD.
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,00:00:00,46281498_2,1840,Revenue,20011479,LEE  &  LINDARS  (OXFORD)  LTD.
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,00:00:00,46281498_3,200,Revenue,20011479,LEE  &  LINDARS  (OXFORD)  LTD.
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281422_1,120,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Finance,Consultants Fees,D3411,00:00:00,46281422_10,135,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281422_11,120,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281422_2,95,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281422_3,55,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281422_4,80,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281422_5,120,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281422_6,55,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,46281422_7,80,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,"Leisure, Parks & Communities",Consultants Fees,D3411,00:00:00,46281422_8,80,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Customer Services,Consultants Fees,D3411,00:00:00,46281422_9,160,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281826_1,55,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Finance,Consultants Fees,D3411,00:00:00,46281826_10,80,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281826_11,135,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,46281826_12,95,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,46281826_13,55,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281826_2,110,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281826_3,160,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281826_4,135,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Finance,Consultants Fees,D3411,00:00:00,46281826_5,95,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Direct Services,Consultants Fees,D3411,00:00:00,46281826_6,135,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Environmental Development,Consultants Fees,D3411,00:00:00,46281826_7,120,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,"Leisure, Parks & Communities",Consultants Fees,D3411,00:00:00,46281826_8,40,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Customer Services,Consultants Fees,D3411,00:00:00,46281826_9,120,Revenue,20011499,TOPS (JNW FITNESS LIMITED)
Oxford City Council,Regeneration and Major Projects Team,Reactive Maintenance & Minor Repairs,B1101,00:00:00,46281279_1,1800,Revenue,20011508,D A MILES & SONS
Oxford City Council,Regeneration and Major Projects Team,Reactive Maintenance & Minor Repairs,B1101,00:00:00,46281698_1,549,Revenue,20011508,D A MILES & SONS
Oxford City Council,Regeneration and Major Projects Team,Reactive Maintenance & Minor Repairs,B1101,00:00:00,46281699_1,4800,Revenue,20011508,D A MILES & SONS
Oxford City Council,Regeneration and Major Projects Team,Reactive Maintenance & Minor Repairs,B1101,00:00:00,46281765_1,969,Revenue,20011508,D A MILES & SONS
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,00:00:00,48020863_1,797,Capital,20011508,D A MILES & SONS
Oxford City Council,Business Improvement & Technology,Hardware Purchase,D3520,00:00:00,1004212_1,3992,Revenue,20011511,DATASTOX LIMITED
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1004228_1,2190,Revenue,20011511,DATASTOX LIMITED
Oxford City Council,Customer Services,General Stationery Supplies,D3301,00:00:00,1004619_1,3852,Revenue,20011523,HERALD CHASE
Oxford City Council,Customer Services,General Stationery Supplies,D3301,00:00:00,1004958_1,2160,Revenue,20011523,HERALD CHASE
Oxford City Council,Housing and Property,Postage & Carriage,D3501,00:00:00,1005322_1,737,Revenue,20011523,HERALD CHASE
Oxford City Council,Housing and Property,Postage & Carriage,D3501,00:00:00,1005446_1,856,Revenue,20011523,HERALD CHASE
Oxford City Council,Direct Services,Materials,D3021,00:00:00,60021440_1,10331.5,Revenue,20011554,MEON MARKETING LLP
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,00:00:00,46281577_1,600,Revenue,20011572,Redacted personal data
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,00:00:00,46281871_1,875,Revenue,20011572,Redacted personal data
Oxford City Council,Housing and Property,Rent Allowance Cheques (Home Choice),F5033,00:00:00,46281871_2,900,Revenue,20011572,Redacted personal data
Oxford City Council,Customer Services,General Contracted Services,D3401,00:00:00,1004295_1,5234.3,Revenue,20011589,CAPITA BUSINESS SERVICES LIMITED
Oxford City Council,Business Improvement & Technology,Consultants Fees,D3411,00:00:00,1004480_1,2700,Revenue,20011589,CAPITA BUSINESS SERVICES LIMITED
Oxford City Council,Business Improvement & Technology,Consultants Fees,D3411,00:00:00,1004656_1,1125,Revenue,20011589,CAPITA BUSINESS SERVICES LIMITED
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1004806_1,36030,Revenue,20011589,CAPITA BUSINESS SERVICES LIMITED
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1005407_1,882,Revenue,20011589,CAPITA BUSINESS SERVICES LIMITED
Oxford City Council,Customer Services,General Contracted Services,D3401,00:00:00,1005527_1,7645.49,Revenue,20011589,CAPITA BUSINESS SERVICES LIMITED
Oxford City Council,Business Improvement & Technology,Software Maintenance/Running Costs,D3513,00:00:00,1006261_1,10631,Revenue,20011589,CAPITA BUSINESS SERVICES LIMITED
Oxford City Council,Customer Services,General Contracted Services,D3401,00:00:00,1006285_1,7514.58,Revenue,20011589,CAPITA BUSINESS SERVICES LIMITED
