Client,Service Area,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type of Expenditure,Supplier ID,Supplier Name
OCC,Direct Services,Materials,D3021,05/12/2017,47993881 - 1,325.74,Revenue,20019387,FISH BROTHERS (SWINDON) LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993881 - 2,22.24,Revenue,20019387,FISH BROTHERS (SWINDON) LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993881 - 3,163.04,Revenue,20019387,FISH BROTHERS (SWINDON) LTD
OCC,Direct Services,Plant Purchase,C2002,05/12/2017,47993888 - 0,2080,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993891 - 1,676.53,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993891 - 2,0.26,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993891 - 3,50.01,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993892 - 0,440.93,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993892 - 1,84.29,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993892 - 2,21.18,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993892 - 3,3,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993892 - 4,20.36,Revenue,20007940,CORDWALLIS OXFORD LTD
OCC,Direct Services,Main Contractor,Y021,05/12/2017,47993897 - 0,14000,Capital,20013001,REDWOOD GLOBAL LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993914 - 0,330,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993914 - 2,210,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993914 - 3,5.61,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993914 - 4,24.5,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993914 - 5,65,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Materials,D3021,05/12/2017,47993914 - 6,10,Revenue,20002198,FRENCO SERVICE REPLACMNTS LTD
OCC,Direct Services,Short Term Vehicle Hire,C2304,05/12/2017,47993933 - 1,669,Revenue,20006888,NORTHGATE VEHICLE HIRE LTD
OCC,Direct Services,Short Term Vehicle Hire,C2304,05/12/2017,47993934 - 0,590.4,Revenue,20006888,NORTHGATE VEHICLE HIRE LTD
OCC,Direct Services,Engineering Internal Works,B1302,12/12/2017,47993942 - 1,4200,Revenue,20018213,VEHICLE TECHNOLOGY SOLUTIONS LTD
OCC,Direct Services,Materials,D3021,12/12/2017,47993946 - 1,458.84,Revenue,20009973,RYGOR COMMERCIALS LTD
OCC,Direct Services,Materials,D3021,12/12/2017,47993946 - 2,44.5,Revenue,20009973,RYGOR COMMERCIALS LTD
OCC,Direct Services,Materials,D3021,12/12/2017,47993946 - 3,111.72,Revenue,20009973,RYGOR COMMERCIALS LTD
OCC,Direct Services,Materials,D3021,12/12/2017,47993946 - 4,89.24,Revenue,20009973,RYGOR COMMERCIALS LTD
OCC,Direct Services,Materials,D3021,12/12/2017,47993946 - 5,32.44,Revenue,20009973,RYGOR COMMERCIALS LTD
OCC,Direct Services,Materials,D3021,12/12/2017,47993946 - 6,247.68,Revenue,20009973,RYGOR COMMERCIALS LTD
OCC,Direct Services,Materials,D3021,12/12/2017,47993946 - 7,4.9,Revenue,20009973,RYGOR COMMERCIALS LTD
OCC,Direct Services,Materials,D3021,12/12/2017,47993946 - 8,2.7,Revenue,20009973,RYGOR COMMERCIALS LTD
OCC,Direct Services,Main Contractor,Y021,12/12/2017,47993952 - 1,18185,Capital,20016449,VERMEER UK
OCC,Direct Services,Materials,D3021,12/12/2017,47993953 - 0,418.93,Revenue,20002610,JOHNSTON SWEEPERS LTD
OCC,Direct Services,Materials,D3021,12/12/2017,47993956 - 1,979.11,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,12/12/2017,47993956 - 2,20,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Main Contractor,Y021,12/12/2017,47993969 - 0,171170,Capital,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Fuel Purchase (Stock),C2003,12/12/2017,47993988 - 1,34191.91,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,General Contracted Services,D3401,12/12/2017,47994027 - 1,905.81,Revenue,20018111,JOHNSONS APPARELMASTER PLC
OCC,Direct Services,Materials,D3021,19/12/2017,47994031 - 1,548.99,Revenue,20002033,Green Machines Sweepers UK Ltd
OCC,Direct Services,Materials,D3021,19/12/2017,47994031 - 2,15,Revenue,20002033,Green Machines Sweepers UK Ltd
OCC,Direct Services,Materials,D3021,19/12/2017,47994036 - 1,133.44,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994036 - 2,75.6,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994036 - 3,30.26,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994036 - 4,35.46,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994036 - 5,175.77,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994036 - 6,71.64,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994036 - 7,188.78,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994036 - 8,344.16,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994036 - 9,170.68,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994036 - 10,473.52,Revenue,20011546,GLOBAL CONSTRUCTION PLANT & EQUIPMENT LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994043 - 0,387.76,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994043 - 1,329.02,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994043 - 2,1.52,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994043 - 3,14.5,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994044 - 1,189.2,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994044 - 2,343.4,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994044 - 3,44.8,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994044 - 4,35.08,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994044 - 5,650.72,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994044 - 6,14.14,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994044 - 7,15.5,Revenue,20010430,TERBERG MATEC UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994057 - 1,1200,Revenue,20015380,VEHICLE WEIGHING SOLUTIONS LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994071 - 0,55.38,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994071 - 1,33.4,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994071 - 2,17.37,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994071 - 3,78.56,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994071 - 4,3.68,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994071 - 5,80.41,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994071 - 6,39.49,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994071 - 7,47.08,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994071 - 8,9.57,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994071 - 9,208.51,Revenue,20002387,AEBI SCHMIDT UK LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994072 - 1,1389.72,Revenue,20002435,P A TURNEY LTD
OCC,Direct Services,Fuel Purchase (Stock),C2003,19/12/2017,47994074 - 1,3881.43,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Fuel Purchase (Stock),C2003,19/12/2017,47994075 - 0,24261.12,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Materials,D3021,19/12/2017,47994076 - 1,425,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994077 - 0,45,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994077 - 1,55,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994077 - 2,476.47,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994087 - 0,85,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994087 - 1,41.33,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994087 - 2,34.51,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994087 - 3,117,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994087 - 4,44.85,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994087 - 5,195,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994087 - 6,89,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994088 - 1,220,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994088 - 2,176,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,19/12/2017,47994088 - 3,397.86,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,General Contracted Services,D3401,19/12/2017,47994131 - 1,725.26,Revenue,20018111,JOHNSONS APPARELMASTER PLC
OCC,Direct Services,General Contracted Services,D3401,27/12/2017,47994141 - 0,482.45,Revenue,20007968,IMPERIAL GARAGE EQUIPMENT
OCC,Direct Services,Materials,D3021,27/12/2017,47994143 - 0,30.65,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994143 - 1,30.96,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994143 - 2,206.68,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994143 - 3,26.28,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994143 - 4,40.31,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994143 - 5,17.44,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994143 - 6,12.59,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994143 - 7,37.7,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994143 - 8,54,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994169 - 1,85.6,Revenue,20002033,Green Machines Sweepers UK Ltd
OCC,Direct Services,Materials,D3021,27/12/2017,47994169 - 2,46.26,Revenue,20002033,Green Machines Sweepers UK Ltd
OCC,Direct Services,Materials,D3021,27/12/2017,47994169 - 3,15.8,Revenue,20002033,Green Machines Sweepers UK Ltd
OCC,Direct Services,Materials,D3021,27/12/2017,47994169 - 4,18.79,Revenue,20002033,Green Machines Sweepers UK Ltd
OCC,Direct Services,Materials,D3021,27/12/2017,47994169 - 5,70.82,Revenue,20002033,Green Machines Sweepers UK Ltd
OCC,Direct Services,Materials,D3021,27/12/2017,47994169 - 6,19.36,Revenue,20002033,Green Machines Sweepers UK Ltd
OCC,Direct Services,Materials,D3021,27/12/2017,47994169 - 7,288.28,Revenue,20002033,Green Machines Sweepers UK Ltd
OCC,Direct Services,Materials,D3021,27/12/2017,47994169 - 8,31.56,Revenue,20002033,Green Machines Sweepers UK Ltd
OCC,Direct Services,Materials,D3021,27/12/2017,47994173 - 1,418.41,Revenue,20007968,IMPERIAL GARAGE EQUIPMENT
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 0,116.02,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 1,18.88,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 2,68.72,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 3,49.01,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 4,3.99,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 5,339.57,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 6,47.89,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 7,74.01,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 8,37.51,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 9,43.29,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 10,53.05,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 11,188.88,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 12,118.83,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994189 - 13,19.75,Revenue,20013677,ALLEN FORD
OCC,Direct Services,Materials,D3021,27/12/2017,47994194 - 1,4425,Revenue,20002397,H L SMITH (TRANSMISSIONS) LTD
OCC,Direct Services,General Contracted Services,D3401,27/12/2017,47994200 - 1,5105.18,Revenue,20017042,BANDVULC TRUCK TYRES
OCC,Direct Services,Furniture & Equipment Purchase,D3001,27/12/2017,47994207 - 0,4245,Revenue,20008297,VL TEST SYSTEMS LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994211 - 0,156,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994211 - 1,390,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994211 - 2,114,Revenue,20017847,N A BROWN LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994214 - 1,100.04,Revenue,20019387,FISH BROTHERS (SWINDON) LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994214 - 2,252.33,Revenue,20019387,FISH BROTHERS (SWINDON) LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994214 - 3,32.39,Revenue,20019387,FISH BROTHERS (SWINDON) LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994214 - 4,207.12,Revenue,20019387,FISH BROTHERS (SWINDON) LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994214 - 5,20,Revenue,20019387,FISH BROTHERS (SWINDON) LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994214 - 6,204.85,Revenue,20019387,FISH BROTHERS (SWINDON) LTD
OCC,Direct Services,Short Term Vehicle Hire,C2304,27/12/2017,47994216 - 1,504,Revenue,20007929,BUDGET FORKTRUCKS LTD
OCC,Direct Services,Main Contractor,Y021,27/12/2017,47994217 - 0,19995,Capital,20002241,HURLEY INDUSTRIAL CLEANING EQU
OCC,Direct Services,Fuel Purchase (Stock),C2003,27/12/2017,47994219 - 0,3865.03,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Fuel Purchase (Stock),C2003,27/12/2017,47994220 - 1,2900.47,Revenue,20011436,PACE FUEL CARE
OCC,Direct Services,Materials,D3021,27/12/2017,47994224 - 1,459.37,Revenue,20015455,HEATHROW TRUCK  CENTRE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994228 - 1,275,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994228 - 2,190,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994228 - 3,29.32,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994228 - 4,59.04,Revenue,20002168,DENNIS EAGLE LTD
OCC,Direct Services,Materials,D3021,27/12/2017,47994263 - 0,453.6,Revenue,20003882,SPALDINGS (UK) LTD
OCC,Direct Services,Short Term Vehicle Hire,C2304,27/12/2017,47994264 - 1,669,Revenue,20006888,NORTHGATE VEHICLE HIRE LTD
OCC,Direct Services,Short Term Vehicle Hire,C2304,27/12/2017,47994265 - 0,590.4,Revenue,20006888,NORTHGATE VEHICLE HIRE LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079845 - 1,896.94,Revenue,20002299,C BREWER & SONS LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079849 - 1,568.36,Revenue,20002299,C BREWER & SONS LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079850 - 0,1118.04,Revenue,20002299,C BREWER & SONS LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079853 - 1,1101.76,Revenue,20005720,CAPITOL TILE SUPPLIES LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,03/10/2017,60079869 - 1,688.58,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079878 - 1,3577.48,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079885 - 0,1411.86,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079886 - 1,575.64,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,03/10/2017,60079891 - 0,660,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079892 - 1,551.04,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079893 - 0,630,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079894 - 1,2814.67,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079903 - 1,1541.05,Revenue,20002680,OXFORD SAFETY SUPPLIES
OCC,Direct Services,Materials,D3021,03/10/2017,60079904 - 0,462.15,Revenue,20002680,OXFORD SAFETY SUPPLIES
OCC,Direct Services,Direct Services Supplies & Services,D3311,03/10/2017,60079907 - 1,745.03,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,03/10/2017,60079908 - 0,652.11,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,03/10/2017,60079909 - 1,611.8,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,03/10/2017,60079910 - 0,503.86,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,03/10/2017,60079913 - 1,564.16,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,03/10/2017,60079916 - 0,1080.39,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,03/10/2017,60079918 - 1,766.81,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Materials,D3021,03/10/2017,60079921 - 0,1634.88,Revenue,20002464,WOLSELEY UK LIMITED
OCC,Direct Services,Direct Services Supplies & Services,D3311,03/10/2017,60079943 - 0,2639.01,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079946 - 1,633.4,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079947 - 0,1704.92,Revenue,20002254,GRAFTON MERCHANTING GB LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,03/10/2017,60079963 - 0,611.11,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,03/10/2017,60079964 - 1,860.48,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Direct Services Supplies & Services,D3311,03/10/2017,60079965 - 0,784.78,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079967 - 0,919.5,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079974 - 1,894.55,Revenue,20006342,JEWSON LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079979 - 0,1282.45,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079980 - 1,777.51,Revenue,20019236,POWRED HEATING COMPONENTS LTD
OCC,Direct Services,Materials,D3021,03/10/2017,60079982 - 1,450,Revenue,20015370,TIMBERYTE
OCC,Direct Services,Materials,D3021,03/10/2017,60080001 - 0,4187.9,Revenue,20011767,ABACUS LIGHTING LIMITED
OCC,Direct Services,Materials,D3021,03/10/2017,60080008 - 1,464.16,Revenue,20002005,HANSON AGGREGATES
OCC,Direct Services,Materials,D3021,03/10/2017,60080009 - 0,992.65,Revenue,20002005,HANSON AGGREGATES
OCC,Direct Services,Materials,D3021,03/10/2017,60080010 - 1,883.96,Revenue,20002005,HANSON AGGREGATES
OCC,Direct Services,Materials,D3021,03/10/2017,60080011 - 1,856.24,Revenue,20002005,HANSON AGGREGATES
OCC,Direct Services,Materials,D3021,03/10/2017,60080016 - 0,1217.92,Revenue,20015230,MERKKO ENTERPRISES LIMITED
OCC,Direct Services,General Contracted Services,D3401,03/10/2017,60080026 - 0,2467.24,Revenue,20012258,SOUTHERN  GAS  NETWORKS  LTD.
OCC,Direct Services,Sign Shop Materials,D3018,03/10/2017,60080027 - 1,1130,Revenue,20002698,SPANDEX  LTD.  (UK)  COLLECTIONS
OCC,Direct Services,Materials,D3021,03/10/2017,60080028 - 0,803.4,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,03/10/2017,60080029 - 1,619.32,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,03/10/2017,60080030 - 0,641.16,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,03/10/2017,60080031 - 1,12763.75,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,03/10/2017,60080032 - 0,498.1,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,03/10/2017,60080033 - 1,486.72,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
OCC,Direct Services,Materials,D3021,03/10/2017,60080040 - 0,586.8,Revenue,20002653,H TUCKWELL & SONS LTD
OCC,Direct Services,Tipping Charges,D3421,03/10/2017,60080042 - 0,78854.63,Revenue,20007990,VIRIDOR WASTE MANAGEMENT
OCC,Direct Services,General Contracted Services,D3401,03/10/2017,60080046 - 0,16266,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
