body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,Type,supplier_id,supplier_name
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283295_4,160,Revenue,20011499,TOPS
Oxford City Council,Customer Services,Consultants Fees,D3411,07/10/2014,46283295_5,135,Revenue,20011499,TOPS
Oxford City Council,Environmental Development,Consultants Fees,D3411,07/10/2014,46283295_6,40,Revenue,20011499,TOPS
Oxford City Council,Environmental Development,Consultants Fees,D3411,07/10/2014,46283295_7,95,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283295_8,40,Revenue,20011499,TOPS
Oxford City Council,"Leisure, Parks & Communities",Consultants Fees,D3411,07/10/2014,46283295_9,55,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283296_1,55,Revenue,20011499,TOPS
Oxford City Council,Environmental Development,Consultants Fees,D3411,07/10/2014,46283296_10,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283296_2,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283296_3,235,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283296_4,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283296_5,80,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283296_6,120,Revenue,20011499,TOPS
Oxford City Council,Customer Services,Consultants Fees,D3411,07/10/2014,46283296_7,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283296_8,40,Revenue,20011499,TOPS
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,07/10/2014,46283296_9,165,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283299_1,120,Revenue,20011499,TOPS
Oxford City Council,Finance,Consultants Fees,D3411,07/10/2014,46283299_10,80,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283299_11,80,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283299_12,80,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283299_13,40,Revenue,20011499,TOPS
Oxford City Council,Environmental Development,Consultants Fees,D3411,07/10/2014,46283299_14,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283299_15,120,Revenue,20011499,TOPS
Oxford City Council,Customer Services,Consultants Fees,D3411,07/10/2014,46283299_16,80,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283299_17,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283299_18,190,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283299_19,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283299_2,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283299_3,175,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283299_4,95,Revenue,20011499,TOPS
Oxford City Council,Finance,Consultants Fees,D3411,07/10/2014,46283299_5,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283299_6,55,Revenue,20011499,TOPS
Oxford City Council,Environmental Development,Consultants Fees,D3411,07/10/2014,46283299_7,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,07/10/2014,46283299_8,95,Revenue,20011499,TOPS
Oxford City Council,Customer Services,Consultants Fees,D3411,07/10/2014,46283299_9,80,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,28/10/2014,46283423_1,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,28/10/2014,46283423_10,55,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,28/10/2014,46283423_11,150,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,28/10/2014,46283423_2,80,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,28/10/2014,46283423_3,80,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,28/10/2014,46283423_4,160,Revenue,20011499,TOPS
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,28/10/2014,46283423_5,215,Revenue,20011499,TOPS
Oxford City Council,Customer Services,Consultants Fees,D3411,28/10/2014,46283423_6,80,Revenue,20011499,TOPS
Oxford City Council,Environmental Development,Consultants Fees,D3411,28/10/2014,46283423_7,40,Revenue,20011499,TOPS
Oxford City Council,Customer Services,Consultants Fees,D3411,28/10/2014,46283423_8,80,Revenue,20011499,TOPS
Oxford City Council,"Leisure, Parks & Communities",Consultants Fees,D3411,28/10/2014,46283423_9,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/11/2014,46283717_1,160,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/11/2014,46283717_10,95,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/11/2014,46283717_11,135,Revenue,20011499,TOPS
Oxford City Council,Customer Services,Consultants Fees,D3411,25/11/2014,46283717_12,40,Revenue,20011499,TOPS
Oxford City Council,City Development,Consultants Fees,D3411,25/11/2014,46283717_13,135,Revenue,20011499,TOPS
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,25/11/2014,46283717_14,135,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/11/2014,46283717_15,150,Revenue,20011499,TOPS
Oxford City Council,"Leisure, Parks & Communities",Consultants Fees,D3411,25/11/2014,46283717_16,135,Revenue,20011499,TOPS
Oxford City Council,Housing and Property,Consultants Fees,D3411,25/11/2014,46283717_17,95,Revenue,20011499,TOPS
Oxford City Council,"Leisure, Parks & Communities",Consultants Fees,D3411,25/11/2014,46283717_18,95,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/11/2014,46283717_19,55,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/11/2014,46283717_2,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/11/2014,46283717_3,120,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/11/2014,46283717_4,160,Revenue,20011499,TOPS
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,25/11/2014,46283717_5,120,Revenue,20011499,TOPS
Oxford City Council,Customer Services,Consultants Fees,D3411,25/11/2014,46283717_6,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/11/2014,46283717_7,215,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,25/11/2014,46283717_8,40,Revenue,20011499,TOPS
Oxford City Council,"Leisure, Parks & Communities",Consultants Fees,D3411,25/11/2014,46283717_9,80,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,23/12/2014,46284062_1,135,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,23/12/2014,46284062_10,175,Revenue,20011499,TOPS
Oxford City Council,Human Resources & Facilities,Consultants Fees,D3411,23/12/2014,46284062_11,40,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,23/12/2014,46284062_12,160,Revenue,20011499,TOPS
Oxford City Council,"Leisure, Parks & Communities",Consultants Fees,D3411,23/12/2014,46284062_13,40,Revenue,20011499,TOPS
Oxford City Council,Housing and Property,Consultants Fees,D3411,23/12/2014,46284062_14,40,Revenue,20011499,TOPS
Oxford City Council,"Leisure, Parks & Communities",Consultants Fees,D3411,23/12/2014,46284062_15,120,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,23/12/2014,46284062_2,120,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,23/12/2014,46284062_3,95,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,23/12/2014,46284062_4,55,Revenue,20011499,TOPS
Oxford City Council,Law and Governance,Consultants Fees,D3411,23/12/2014,46284062_5,40,Revenue,20011499,TOPS
Oxford City Council,Law and Governance,Consultants Fees,D3411,23/12/2014,46284062_6,95,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,23/12/2014,46284062_7,95,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,23/12/2014,46284062_8,110,Revenue,20011499,TOPS
Oxford City Council,Direct Services,Consultants Fees,D3411,23/12/2014,46284062_9,40,Revenue,20011499,TOPS
Oxford City Council,Housing and Property,Reactive Maintenance & Minor Repairs,B1101,31/12/2014,46284264_1,1250,Revenue,20011508,D A MILES & SONS
Oxford City Council,Regeneration and Major Projects Team,Reactive Maintenance & Minor Repairs,B1101,31/12/2014,46284265_1,4930,Revenue,20011508,D A MILES & SONS
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,14/10/2014,48021005_1,4788,Capital,20011508,D A MILES & SONS
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,18/11/2014,48021047_1,2168,Capital,20011508,D A MILES & SONS
Oxford City Council,Housing and Property,Postage & Carriage,D3501,14/10/2014,1009676_1,815,Revenue,20011523,HERALD CHASE
Oxford City Council,Customer Services,General Contracted Services,D3401,09/12/2014,1011267_1,2600,Revenue,20011523,HERALD CHASE
Oxford City Council,Direct Services,Materials,D3021   ,04/11/2014,60028020_2,2946.6,Revenue,20011554,MEON LTD
Oxford City Council,Direct Services,Materials,D3021,11/11/2014,60028287_0,1549,Revenue,20011554,MEON LTD
Oxford City Council,Direct Services,Materials,D3021   ,23/12/2014,60030556_2,5915.3,Revenue,20011554,MEON LTD
Oxford City Council,Customer Services,Consultants Fees,D3411,28/10/2014,1009243_1,1125,Revenue,20011589,CAPITA BUSINESS SERVICES LTD
Oxford City Council,Customer Services,Short Courses,A0622,28/10/2014,1009465_1,1800,Revenue,20011589,CAPITA BUSINESS SERVICES LTD
Oxford City Council,Customer Services,General Contracted Services,D3401,28/10/2014,1009558_1,9723.57,Revenue,20011589,CAPITA BUSINESS SERVICES LTD
Oxford City Council,Business Improvement & Technology,Consultants Fees,D3411,25/11/2014,1010353_1,2400,Revenue,20011589,CAPITA BUSINESS SERVICES LTD
Oxford City Council,Customer Services,General Contracted Services,D3401,09/12/2014,1010634_1,8043.37,Revenue,20011589,CAPITA BUSINESS SERVICES LTD
Oxford City Council,Customer Services,General Contracted Services,D3401,31/12/2014,1011378_1,6379.84,Revenue,20011589,CAPITA BUSINESS SERVICES LTD
Oxford City Council,Law and Governance,General Contracted Services,D3401,09/12/2014,1011309_1,938,Revenue,20011597,ST ANNE'S  COLLEGE SERVICES CO LTD
Oxford City Council,City Development,General Contracted Services,D3401,14/10/2014,1009662_1,1495,Revenue,20011651,UNIVERSITY OF OXFORD
Oxford City Council,"Leisure, Parks & Communities",Fertiliser & Weedkillers,D3026,04/11/2014,1010127_1,995,Revenue,20011742,CHARLTON ENVIRONMENTAL LIMITED
Oxford City Council,Direct Services,"Clearing/Cleaning Gardens, Garage Areas, Alleyways",B1175   ,14/10/2014,60026987_1,1040,Revenue,20011742,CHARLTON ENVIRONMENTAL LIMITED
Oxford City Council,Direct Services,General Contracted Services,D3401   ,04/12/2014,60029249_0,10505,Revenue,20011742,CHARLTON ENVIRONMENTAL LIMITED
Oxford City Council,Regeneration and Major Projects Team,Reactive Maintenance & Minor Repairs,B1101,28/10/2014,46283591_1,985,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,28/10/2014,60027783_1,523.8,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,28/10/2014,60027786_1,712,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,18/11/2014,60028887_2,1660,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,09/12/2014,60030037_1,3175,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,31/12/2014,60030969_0,1158.4,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,31/12/2014,60030970_2,1585.5,Revenue,20011787,WESTLAKE ASPHALT COMPANY LTD
Oxford City Council,"Leisure, Parks & Communities",General Stationery Supplies,D3301,11/11/2014,46283762_1,328.13,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Human Resources & Facilities,General Stationery Supplies,D3301,11/11/2014,46283762_10,14.8,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Direct Services,General Stationery Supplies,D3301,11/11/2014,46283762_11,31.38,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Direct Services,General Stationery Supplies,D3301,11/11/2014,46283762_12,258.27,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Direct Services,General Stationery Supplies,D3301,11/11/2014,46283762_13,660.02,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,City Development,General Stationery Supplies,D3301,11/11/2014,46283762_2,4.85,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,"Policy, Culture and Communication",General Stationery Supplies,D3301,11/11/2014,46283762_3,37.28,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Customer Services,General Stationery Supplies,D3301,11/11/2014,46283762_4,67.42,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,HRA,General Stationery Supplies,D3301,11/11/2014,46283762_5,102.44,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,"Leisure, Parks & Communities",General Stationery Supplies,D3301,11/11/2014,46283762_6,27.46,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Environmental Development,General Stationery Supplies,D3301,11/11/2014,46283762_7,37.06,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Human Resources & Facilities,General Stationery Supplies,D3301,11/11/2014,46283762_8,60.94,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Human Resources & Facilities,General Stationery Supplies,D3301,11/11/2014,46283762_9,2004.36,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,"Leisure, Parks & Communities",General Stationery Supplies,D3301,25/11/2014,46283812_1,90.48,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Customer Services,General Stationery Supplies,D3301,25/11/2014,46283812_2,10.8,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Environmental Development,General Stationery Supplies,D3301,25/11/2014,46283812_3,34.36,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Human Resources & Facilities,General Stationery Supplies,D3301,25/11/2014,46283812_4,67.96,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,"Leisure, Parks & Communities",General Stationery Supplies,D3301,25/11/2014,46283812_5,9.45,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Direct Services,General Stationery Supplies,D3301,25/11/2014,46283812_6,339.39,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Direct Services,General Stationery Supplies,D3301,25/11/2014,46283812_7,564.09,Revenue,20011790,OFFICE DEPOT UK LTD
Oxford City Council,Regeneration and Major Projects Team,Materials,D3021,31/12/2014,1011936_1,685.5,Revenue,20011820,PRO-TEK LIGHTING LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,11/11/2014,1010232_1,1930,Revenue,20011854,OXFORD FABRICATION LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,16/12/2014,1011458_1,3126,Revenue,20011854,OXFORD FABRICATION LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,31/12/2014,1011915_1,679,Revenue,20011854,OXFORD FABRICATION LTD
Oxford City Council,Direct Services,General Contracted Services,D3401   ,23/12/2014,60030560_2,4760,Revenue,20011854,OXFORD FABRICATION LTD
Oxford City Council,Direct Services,General Contracted Services,D3401   ,23/12/2014,60030567_1,3737,Revenue,20011854,OXFORD FABRICATION LTD
Oxford City Council,Direct Services,General Contracted Services,D3401   ,23/12/2014,60030568_1,3460,Revenue,20011854,OXFORD FABRICATION LTD
Oxford City Council,Direct Services,General Contracted Services,D3401   ,31/12/2014,60030833_2,640,Revenue,20011854,OXFORD FABRICATION LTD
Oxford City Council,"Leisure, Parks & Communities",Advertising & Publicity,D3802,21/10/2014,1009817_1,616,Revenue,20011917,PASSION   RADIO OXFORD LTD
Oxford City Council,Housing and Property,General Contracted Services,D3401,11/11/2014,1009726_1,1520,Revenue,20011928,IMAGE HOUSE ASSOCIATES LTD
Oxford City Council,HRA,General Contracted Services,D3401,18/11/2014,1010446_1,1090,Revenue,20011972,EXTREME ENVIRONMENTAL SERVICES LTD
Oxford City Council,Law and Governance,Reactive Maintenance & Minor Repairs,B1101,14/10/2014,46283303_1,1300,Revenue,20012137,SSE CONTRACTING LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,25/11/2014,60029074_0,13623.7,Revenue,20012137,SSE CONTRACTING LTD
Oxford City Council,Environmental Development,Advertising & Publicity,D3802,23/12/2014,1011659_1,650,Revenue,20012138,M3 HOUSING LIMITED
Oxford City Council,Direct Services,Photocopying/Paper Supplies,D3306,21/10/2014,1009450_1,755,Revenue,20012175,TOTAL AUDIO VISUAL SOLUTIONS LIMITED
Oxford City Council,Direct Services,Main Contractor,Y021    ,09/12/2014,47977807_2,2125,Capital,20012185,TGS COACHWORKS
Oxford City Council,Direct Services,Main Contractor,Y021    ,09/12/2014,47977807_3,120,Capital,20012185,TGS COACHWORKS
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,31/12/2014,46281078_1,12184,Revenue,20012251,OXFORDSHIRE COMMUNITY VOLUNTARY ACTION (OCVA)
Oxford City Council,Customer Services,Court Fees,D3416,07/10/2014,1009359_1,1068.13,Revenue,20012263,BRISTOW & SUTOR
Oxford City Council,Customer Services,Court Fees,D3416,28/10/2014,1009847_1,880.41,Revenue,20012263,BRISTOW & SUTOR
Oxford City Council,Customer Services,Court Fees,D3416,09/12/2014,1011159_1,697.64,Revenue,20012263,BRISTOW & SUTOR
Oxford City Council,Regeneration and Major Projects Team,Services Maintenance (Planned),B1103,09/12/2014,1009595_1,2446.56,Revenue,20012304,TYCO FIRE & INTEGRATED SOLUTIONS (UK) LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,16/12/2014,1011588_1,1615,Revenue,20012304,TYCO FIRE & INTEGRATED SOLUTIONS (UK) LTD
