Body Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type,Supplier ID,Supplier Name 
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,16/09/2014,1008867_6,204.99,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,16/09/2014,1008869_1,320,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,16/09/2014,1008869_10,195.86,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,16/09/2014,1008869_11,195.86,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,16/09/2014,1008869_2,130,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,16/09/2014,1008869_3,279,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,16/09/2014,1008869_4,115,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,16/09/2014,1008869_5,155,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,16/09/2014,1008869_6,189,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,16/09/2014,1008869_7,204.99,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,16/09/2014,1008869_8,275,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,16/09/2014,1008869_9,307.78,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,16/09/2014,1008891_1,2704.24,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,30/09/2014,1008892_1,3257.75,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_1,215,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_10,11.96,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_11,46.96,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_12,220,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_13,44.99,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_14,275,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_15,210,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_16,24,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_2,360,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_3,195.86,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_4,89.54,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_5,179.07,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_6,70,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_7,41.97,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_8,15.99,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009049_9,28.95,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009050_1,204.99,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009050_10,145.5,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009050_11,190.26,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009050_2,44.99,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009050_3,275,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009050_4,210,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009050_5,24,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009050_6,28.95,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009050_7,290,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009050_8,515,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009050_9,318.97,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009051_1,212.65,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009051_10,263.01,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009051_2,128.71,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009051_3,55.96,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009051_4,220,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009051_5,275,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009051_6,210,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009051_7,383.99,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009051_8,24,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,HRA,Furniture & Equipment Purchase,D3001,23/09/2014,1009051_9,258.82,Revenue,20007932,FURNISHED HOMES (UNDERLEY FURNISHINGS) LTD
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,23/09/2014,1008942_1,5250,Revenue,20007933,LETTING & PROPERTY MANAGEMENT
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,23/09/2014,1008943_1,2850,Revenue,20007933,LETTING & PROPERTY MANAGEMENT
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,23/09/2014,1008944_1,4980,Revenue,20007933,LETTING & PROPERTY MANAGEMENT
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,23/09/2014,1008945_1,2475,Revenue,20007933,LETTING & PROPERTY MANAGEMENT
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,23/09/2014,1008946_1,4680,Revenue,20007933,LETTING & PROPERTY MANAGEMENT
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,23/09/2014,1008954_1,9862.5,Revenue,20007933,LETTING & PROPERTY MANAGEMENT
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,23/09/2014,1008955_1,2850,Revenue,20007933,LETTING & PROPERTY MANAGEMENT
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,23/09/2014,1008956_1,3000,Revenue,20007933,LETTING & PROPERTY MANAGEMENT
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,23/09/2014,1008957_1,2850,Revenue,20007933,LETTING & PROPERTY MANAGEMENT
Oxford City Council,Housing and Property,Homelessness Accomodation Lease Payments,D3611,23/09/2014,1008958_1,4550,Revenue,20007933,LETTING & PROPERTY MANAGEMENT
Oxford City Council,Direct Services,Materials,D3021   ,05/08/2014,60023823_0,516,Revenue,20007946,ED GLASS LIMITED
Oxford City Council,Direct Services,Main Contractor,Y021    ,01/07/2014,47975672_0,750,Capital,20007968,IMPERIAL GARAGE EQUIPMENT
Oxford City Council,Direct Services,Main Contractor,Y021    ,01/07/2014,47975757_1,7007.4,Capital,20007968,IMPERIAL GARAGE EQUIPMENT
Oxford City Council,Direct Services,Main Contractor,Y021    ,01/07/2014,47975809_1,1750,Capital,20007968,IMPERIAL GARAGE EQUIPMENT
Oxford City Council,Direct Services,Furniture & Equipment Maintenance & Repairs,D3002,16/09/2014,47976668_1,99.09,Revenue,20007968,IMPERIAL GARAGE EQUIPMENT
Oxford City Council,Direct Services,Furniture & Equipment Maintenance & Repairs,D3002,16/09/2014,47976668_2,334.5,Revenue,20007968,IMPERIAL GARAGE EQUIPMENT
Oxford City Council,Direct Services,Furniture & Equipment Maintenance & Repairs,D3002,16/09/2014,47976668_3,288,Revenue,20007968,IMPERIAL GARAGE EQUIPMENT
Oxford City Council,Direct Services,Furniture & Equipment Maintenance & Repairs,D3002,16/09/2014,47976668_4,65,Revenue,20007968,IMPERIAL GARAGE EQUIPMENT
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,05/08/2014,60023817_1,631,Revenue,20007988,LOVAIR
Oxford City Council,Direct Services,Tipping Charges,D3421,08/07/2014,60022751_2,53079.46,Revenue,20007990,VIRIDOR WASTE MANAGEMENT
Oxford City Council,Direct Services,Tipping Charges,D3421   ,29/07/2014,60023687_2,56223.82,Revenue,20007990,VIRIDOR WASTE MANAGEMENT
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,08/07/2014,48020912_1,583,Capital,20008015,M TECH COMUNICATIONS BRISTOL LTD
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,15/07/2014,48020918_1,3542,Capital,20008015,M TECH COMUNICATIONS BRISTOL LTD
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,05/08/2014,48020937_1,1158,Capital,20008015,M TECH COMUNICATIONS BRISTOL LTD
Oxford City Council,Direct Services,Building Alterations & Modifications,B1108,08/07/2014,60022825_2,1029,Revenue,20008015,M TECH COMUNICATIONS BRISTOL LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101   ,29/07/2014,60023600_0,793,Revenue,20008015,M TECH COMUNICATIONS BRISTOL LTD
Oxford City Council,HRA,Window Cleaning,B1606,22/07/2014,46282554_1,4283.5,Revenue,20008024,KINGS SERVICES
Oxford City Council,HRA,Window Cleaning,B1606,22/07/2014,46282554_2,240,Revenue,20008024,KINGS SERVICES
Oxford City Council,Regeneration and Major Projects Team,Window Cleaning,B1606,22/07/2014,46282554_3,345,Revenue,20008024,KINGS SERVICES
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,15/07/2014,1007308_1,4973.69,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,12/08/2014,1007959_1,642.85,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,12/08/2014,1007966_1,1146.38,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,12/08/2014,1007968_1,3319.86,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,12/08/2014,1007969_1,8864.93,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,12/08/2014,1007970_1,3893.69,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,12/08/2014,1007971_1,21303.43,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,12/08/2014,1007975_1,11576.42,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,Subscriptions,D3703   ,09/09/2014,60025479_2,1223.56,Revenue,20008070,CERTSURE LLP
Oxford City Council,HRA,Main Contractor,Y021,15/07/2014,1006954_1,20452,Capital,20008132,EC HARRIS LLP
Oxford City Council,HRA,Main Contractor,Y021,12/08/2014,1007706_1,45452,Capital,20008132,EC HARRIS LLP
Oxford City Council,HRA,Main Contractor,Y021,16/09/2014,1008498_1,37452,Capital,20008132,EC HARRIS LLP
Oxford City Council,Direct Services,Refuse Containers,D3004,08/07/2014,60022910_0,2968,Revenue,20008146,EGBERT H TAYLOR & CO LTD
Oxford City Council,Direct Services,Postage & Carriage,D3501,22/07/2014,1007584_1,500,Revenue,20008154,FRANCOTYP-POSTALIA LTD
Oxford City Council,Regeneration and Major Projects Team,Reactive Maintenance & Minor Repairs,B1101   ,09/09/2014,60025532_2,745,Revenue,20008181,EXECUTIVE ALARMS LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111   ,23/09/2014,60026232_1,3917,Revenue,20008181,EXECUTIVE ALARMS LTD
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,01/07/2014,46282140_1,6564.75,Revenue,20008184,CITIZENS ADVICE BUREAU
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,01/07/2014,46282141_1,50000,Revenue,20008184,CITIZENS ADVICE BUREAU
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,30/09/2014,46282142_1,6564.75,Revenue,20008184,CITIZENS ADVICE BUREAU
Oxford City Council,"Leisure, Parks & Communities",Grants,D3701,30/09/2014,46282143_1,50000,Revenue,20008184,CITIZENS ADVICE BUREAU
Oxford City Council,Direct Services,Short Courses,A0622,19/08/2014,1008189_1,4465,Revenue,20008229,SITESAFE UK LTD
Oxford City Council,Direct Services,Short Courses,A0622,19/08/2014,1008284_1,720,Revenue,20008229,SITESAFE UK LTD
Oxford City Council,Suspense,Materials,D3021,27/08/2014,60024779_1,2206.08,Revenue,20008229,SITESAFE UK LTD
Oxford City Council,Direct Services,Health & Safety,B1309   ,09/09/2014,60025337_1,1565,Revenue,20008229,SITESAFE UK LTD
Oxford City Council,Business Improvement & Technology,Short Courses,A0622,01/07/2014,1006920_1,350,Revenue,20008268,UNIT 4 BUSINESS SOFTWARE LTD
Oxford City Council,Business Improvement & Technology,Short Courses,A0622,01/07/2014,1006920_2,700,Revenue,20008268,UNIT 4 BUSINESS SOFTWARE LTD
Oxford City Council,Business Improvement & Technology,Short Courses,A0622,01/07/2014,1006920_3,700,Revenue,20008268,UNIT 4 BUSINESS SOFTWARE LTD
Oxford City Council,Business Improvement & Technology,Short Courses,A0622,15/07/2014,1007049_1,1050,Revenue,20008268,UNIT 4 BUSINESS SOFTWARE LTD
Oxford City Council,Business Improvement & Technology,Short Courses,A0622,22/07/2014,1007252_1,700,Revenue,20008268,UNIT 4 BUSINESS SOFTWARE LTD
Oxford City Council,"Leisure, Parks & Communities",Materials,D3021,01/07/2014,1006710_1,4680,Revenue,20008377,FLEET (LINE MARKERS) LTD
Oxford City Council,"Leisure, Parks & Communities",Tools,D3023,01/07/2014,1006733_1,620,Revenue,20008377,FLEET (LINE MARKERS) LTD
Oxford City Council,"Leisure, Parks & Communities",Materials,D3021,01/07/2014,1006784_1,4912.5,Revenue,20008377,FLEET (LINE MARKERS) LTD
Oxford City Council,"Leisure, Parks & Communities",Materials,D3021,29/07/2014,1007390_1,595.02,Revenue,20008377,FLEET (LINE MARKERS) LTD
Oxford City Council,"Leisure, Parks & Communities",Materials,D3021,09/09/2014,1008512_1,1540,Revenue,20008377,FLEET (LINE MARKERS) LTD
Oxford City Council,"Leisure, Parks & Communities",Materials,D3021,09/09/2014,1008512_2,78.12,Revenue,20008377,FLEET (LINE MARKERS) LTD
Oxford City Council,"Leisure, Parks & Communities",Materials,D3021,09/09/2014,1008525_1,553.9,Revenue,20008377,FLEET (LINE MARKERS) LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,22/07/2014,60023486_0,5636.14,Revenue,20008418,HOWDENS JOINERY LTD
Oxford City Council,"Leisure, Parks & Communities",Main Contractor,Y021,22/07/2014,48020926_1,1760,Capital,20008421,FCC ENVIRONMENT (UK) LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,04/07/2014,46282369_1,650,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,04/07/2014,46282369_10,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,04/07/2014,46282369_2,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,04/07/2014,46282369_3,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,04/07/2014,46282369_4,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,04/07/2014,46282369_5,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,04/07/2014,46282369_6,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,04/07/2014,46282369_7,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,04/07/2014,46282369_8,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,04/07/2014,46282369_9,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_1,160,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_10,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_11,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_12,165,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_13,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_14,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_15,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_16,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_17,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_2,160,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_3,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_4,130,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_5,230,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_6,280,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_7,165,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_8,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,01/08/2014,46282689_9,130,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,12/09/2014,46283058_1,160,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,12/09/2014,46283058_10,165,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,12/09/2014,46283058_11,225,Revenue,20008465,POST OFFICE LTD
Oxford City Council,Direct Services,Vehicle Excise Licences,C2202,12/09/2014,46283058_12,225,Revenue,20008465,POST OFFICE LTD
