body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,caporrev,supplier_id,supplier_name
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,09/02/2016,60050207_0,938.30,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,09/02/2016,60050209_0,967.20,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,09/02/2016,60050372_1,1664.22,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,09/02/2016,60050373_0,1574.96,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,09/02/2016,60050374_1,2375.02,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,09/02/2016,60050375_0,2623.56,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,09/02/2016,60050376_1,618.18,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,09/02/2016,60050377_0,5749.63,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,09/02/2016,60050378_0,1550.65,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,09/02/2016,60050387_1,644.80,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,09/02/2016,60050388_0,967.20,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Materials,D3021,16/02/2016,60050722_0,679.72,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,16/02/2016,60050723_1,1852.60,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,16/02/2016,60050727_1,938.30,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,16/02/2016,60050728_0,5594.74,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/02/2016,60050731_1,1612.00,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/02/2016,60050737_1,523.90,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,16/02/2016,60050738_0,1289.60,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,23/02/2016,60051291_0,644.80,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,23/02/2016,60051293_0,806.00,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,23/02/2016,60051297_1,1934.40,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051298_0,587.00,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,23/02/2016,60051299_1,967.20,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,23/02/2016,60051301_0,3062.80,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051302_1,2727.38,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,23/02/2016,60051303_0,1612.00,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,23/02/2016,60051305_0,644.80,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,General Contracted Services,D3401,23/02/2016,60051306_1,2240.00,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051307_0,2935.56,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051308_1,1891.05,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051309_0,624.35,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051310_1,2569.15,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Materials,D3021,23/02/2016,60051319_0,16935.90,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051320_1,5127.15,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051321_0,3692.55,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,23/02/2016,60051326_1,644.80,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,23/02/2016,60051327_0,967.20,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051332_1,746.96,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051338_1,4113.86,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051339_0,4885.98,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051340_1,3052.69,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051341_0,938.30,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,23/02/2016,60051343_0,938.30,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,23/02/2016,60051349_0,695.18,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,23/02/2016,60051351_0,1934.40,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,08/03/2016,60052206_1,1633.02,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,08/03/2016,60052207_0,1407.45,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,08/03/2016,60052208_1,2360.20,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,08/03/2016,60052211_1,3941.65,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,08/03/2016,60052212_0,2195.45,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,08/03/2016,60052213_1,765.10,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,08/03/2016,60052214_0,1612.00,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Materials,D3021,08/03/2016,60052222_0,1800.00,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,08/03/2016,60052223_1,3151.75,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,08/03/2016,60052224_0,630.35,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,08/03/2016,60052225_1,4205.82,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,08/03/2016,60052226_0,3754.95,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,08/03/2016,60052227_0,1410.24,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,08/03/2016,60052228_1,644.80,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,08/03/2016,60052229_0,1289.60,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,08/03/2016,60052234_1,644.80,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,15/03/2016,60052260_1,1175.90,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,15/03/2016,60052261_0,967.20,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,15/03/2016,60052289_1,6747.89,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,15/03/2016,60052290_0,6205.38,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,15/03/2016,60052291_1,1873.05,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,15/03/2016,60052292_0,3411.95,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,15/03/2016,60052293_1,2315.75,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,15/03/2016,60052294_0,1269.15,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,15/03/2016,60052295_1,1389.44,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,15/03/2016,60052296_1,806.00,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,15/03/2016,60052298_1,1289.60,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Engineering Services Supplies and Services,D3319,22/03/2016,60052968_1,3945.46,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,29/03/2016,60053302_0,10998.33,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,29/03/2016,60053303_1,26996.99,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Direct Services,Temporary Bureau Staffing,A0108,29/03/2016,60053304_0,21980.53,Revenue,20012482,OXFORD & DISTRICT BUILDING SERVICES LIMITED
Oxford City Council,Community Services,Performance Fees,D3412,09/02/2016,1025552_0,19217.79,Revenue,20012562,OXFORD SPORTING FACILITIES TRUST
Oxford City Council,Direct Services,Tipping Charges,D3421,29/01/2016,60049900_1,3841.48,Revenue,20012568,OXFORD RENEWABLE ENERGY LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,23/02/2016,60051353_0,3497.80,Revenue,20012568,OXFORD RENEWABLE ENERGY LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,15/03/2016,60052565_0,4478.15,Revenue,20012568,OXFORD RENEWABLE ENERGY LTD
Oxford City Council,Community Services,General Contracted Services,D3401,16/02/2016,1025798_0,800.00,Revenue,20012642,JSC
Oxford City Council,Community Services,General Contracted Services,D3401,22/03/2016,1026924_0,500.00,Revenue,20012642,JSC
Oxford City Council,HRA,Asbestos Work,B1106,16/02/2016,60050680_0,2282.00,Revenue,20012678,JPK TRADE SUPPLIES LTD
Oxford City Council,Planning & Regulatory,General Contracted Services,D3401,08/03/2016,1026420_0,3250.00,Revenue,20012692,FREECHOICE GROUP
Oxford City Council,HRA,Lift Maintenance / Servicing,B1203,22/03/2016,1026997_0,850.00,Revenue,20012692,FREECHOICE GROUP
Oxford City Council,HRA,Lift Maintenance / Servicing,B1203,22/03/2016,1027000_0,500.00,Revenue,20012692,FREECHOICE GROUP
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,29/03/2016,1027202_0,1725.00,Capital,20012692,FREECHOICE GROUP
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,12/01/2016,60048971_1,4520.00,Revenue,20012692,FREECHOICE GROUP
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,12/01/2016,60048972_0,4655.00,Revenue,20012692,FREECHOICE GROUP
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,16/02/2016,60050866_0,1910.00,Revenue,20012692,FREECHOICE GROUP
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,23/02/2016,60051443_0,1530.00,Revenue,20012692,FREECHOICE GROUP
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,01/03/2016,60051782_0,5236.00,Revenue,20012692,FREECHOICE GROUP
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,08/03/2016,60052153_1,4080.00,Revenue,20012692,FREECHOICE GROUP
Oxford City Council,Welfare Reform Team,Subscriptions,D3703,23/02/2016,1026054_0,898.20,Revenue,20012697,HBINFO LTD
Oxford City Council,Law and Governance,Counsel & External Legal Fees,D3417,09/02/2016,1025261_1,640.00,Revenue,20012736,MS VICTORIA OSLER
Oxford City Council,Direct Services,Materials,D3021,12/01/2016,60048842_0,579.04,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,26/01/2016,60049622_1,1198.12,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,26/01/2016,60049623_1,1213.52,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,26/01/2016,60049839_0,777.70,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,26/01/2016,60049841_0,815.24,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,26/01/2016,60049843_0,1065.33,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,26/01/2016,60049844_2,1062.67,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,26/01/2016,60049845_0,1388.40,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,26/01/2016,60049846_2,1093.26,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,09/02/2016,60050401_1,1530.76,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,09/02/2016,60050404_0,1523.06,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,09/02/2016,60050405_1,1248.94,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,23/02/2016,60051375_0,1048.04,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,23/02/2016,60051376_1,1095.92,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,23/02/2016,60051377_0,1058.68,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,23/02/2016,60051379_0,1524.60,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,23/02/2016,60051380_1,1526.14,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,01/03/2016,60051872_1,1536.92,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,08/03/2016,60051904_1,1523.06,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,08/03/2016,60052239_0,1097.43,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,15/03/2016,60052279_1,1535.38,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,22/03/2016,60052962_1,1546.16,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Materials,D3021,22/03/2016,60052972_1,1532.30,Revenue,20012799,LAFARGE TARMAC TRADING LIMITED
Oxford City Council,Direct Services,Pitch & Site Rents,K9534,12/01/2016,46288410_1,6875.00,Revenue,20012815,ST MICHAELS PCC
Oxford City Council,Community Services,Awards / Prizes,D3705,15/03/2016,1026727_0,2494.22,Revenue,20012816,RUNNING IMP INTERNATIONAL SPORTS LTD
Oxford City Council,Direct Services,Tipping Charges,D3421,09/02/2016,60050337_0,3122.30,Revenue,20012902,W & S RECYCLING SERVICES
