Body_Name,Organisational Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Capital or Revenue,Supplier ID,Supplier Name
Oxford City Council,Environmental Sustainability,General Contracted Services,D3401,24/11/2015,1023199_1,1097.25,Revenue,20009529,TV ENERGY LIMITED
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,06/10/2015,1021421_1,5550,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,20/10/2015,1021915_1,2754,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,27/10/2015,1021943_1,1642.5,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,27/10/2015,1021944_1,1433.75,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Planning & Regulatory,General Contracted Services,D3401,03/11/2015,1022016_1,3771,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Planning & Regulatory,Temporary Bureau Staffing,A0108,17/11/2015,1022787_1,7816.25,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Planning & Regulatory,General Contracted Services,D3401,08/12/2015,1023794_1,6412,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Planning & Regulatory,General Contracted Services,D3401,22/12/2015,1024122_1,1925,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Planning & Regulatory,General Contracted Services,D3401,29/12/2015,1024575_1,4859,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Planning & Regulatory,Consultants Fees,D3411,08/12/2015,1021738_1,3875,Revenue,20009533,AYLESBURY VALE DISTRICT
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,10/11/2015,60046082_1,777.59,Revenue,20009535,CCF LTD
Oxford City Council,Community Services,Contributions,D3702,15/12/2015,46288178_1,500,Revenue,20009538,CUTTESLOWE COMMUNITY ASSOCIATION
Oxford City Council,Financial Services,General Contracted Services,D3401,06/10/2015,1021412_1,1451,Revenue,20009599,ABINGDON & WITNEY COLLEGE
Oxford City Council,Suspense,Other Miscellaneous Expenses,D3811,13/10/2015,1021417_1,1469,Revenue,20009599,ABINGDON & WITNEY COLLEGE
Oxford City Council,Suspense,Other Miscellaneous Expenses,D3811,27/10/2015,1019609_1,2571.67,Revenue,20009626,DULUX DECORATING CENTRES
Oxford City Council,Suspense,Other Miscellaneous Expenses,D3811,27/10/2015,1019610_1,1398.54,Revenue,20009626,DULUX DECORATING CENTRES
Oxford City Council,Financial Services,Software Maintenance/Running Costs,D3513,27/10/2015,1021633_1,662,Revenue,20009660,EXPERIAN LTD
Oxford City Council,Financial Services,Software Maintenance/Running Costs,D3513,24/11/2015,1022821_1,662,Revenue,20009660,EXPERIAN LTD
Oxford City Council,Business Improvement,Software Maintenance/Running Costs,D3513,22/12/2015,1023437_1,5076.96,Revenue,20009660,EXPERIAN LTD
Oxford City Council,Financial Services,Software Maintenance/Running Costs,D3513,29/12/2015,1024384_1,662,Revenue,20009660,EXPERIAN LTD
Oxford City Council,Direct Services,Staff Advertising,A0702,13/10/2015,1021727_1,700,Revenue,20009697,CIWM ENTERPRISES LTD
Oxford City Council,Community Services,Grants,D3701,08/12/2015,46288127_1,500,Revenue,20009717,ARK T CENTRE
Oxford City Council,Community Services,Security Services,D3418,27/10/2015,1021615_1,1085.5,Revenue,20009730,R & R FRONTLINE SERVICES LTD
Oxford City Council,Community Services,Security Services,D3418,24/11/2015,1022746_1,838.5,Revenue,20009730,R & R FRONTLINE SERVICES LTD
Oxford City Council,Community Services,Security Services,D3418,22/12/2015,1023865_1,1222,Revenue,20009730,R & R FRONTLINE SERVICES LTD
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,01/12/2015,60047263_2,595.25,Revenue,20009758,A W MOBBS & CO LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,29/12/2015,60048650_2,653.81,Revenue,20009781,KONE BOLTON BRADY LTD
Oxford City Council,Direct Services,Rent,B1701,22/12/2015,46288316_1,179122.52,Revenue,20009954,NUFFIELD COLLEGE
Oxford City Council,Direct Services,General Contracted Services,D3401,20/10/2015,1021483_1,658.5,Revenue,20009990,TELESHORE (UK) LTD
Oxford City Council,Housing and Property,Consultants Fees,D3411,13/10/2015,1021231_1,1330,Revenue,20010039,MARRIOTTS
Oxford City Council,Housing and Property,General Contracted Services,D3401,20/10/2015,46287536_1,3000,Revenue,20010039,MARRIOTTS
Oxford City Council,Community Services,Grants,D3701,20/10/2015,46287523_1,1000,Revenue,20010071,SOUTH OXFORD ADVENTURE PLAY GROUND
Oxford City Council,Community Services,Grants,D3701,20/10/2015,46287497_1,19385,Revenue,20010077,"BLACKBIRD LEYS N""HOOD SUPPORT SCHEME"
Oxford City Council,Financial Services,General Contracted Services,D3401,17/11/2015,1022367_1,7516.25,Revenue,20010153,CIVICA UK LTD
Oxford City Council,Financial Services,General Contracted Services,D3401,17/11/2015,1022367_2,8674.15,Revenue,20010153,CIVICA UK LTD
Oxford City Council,Business Improvement,Servitor,D3508,01/12/2015,1022559_1,3138,Revenue,20010153,CIVICA UK LTD
Oxford City Council,Community Services,Grants,D3701,03/11/2015,46287627_1,500,Revenue,20010162,OXFORD FRIEND
Oxford City Council,Community Services,Grants,D3701,17/11/2015,46287832_1,3666.75,Revenue,20010170,CONNECTION OXFORD LTD
Oxford City Council,Community Services,Grants,D3701,17/11/2015,46287806_1,3750,Revenue,20010187,OSARCC
Oxford City Council,Community Services,Grants,D3701,03/11/2015,1022240_1,2602.5,Revenue,20010231,OXFORD UNIVERSITY RFC
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,13/10/2015,60044974_1,848,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,20/10/2015,60045165_2,848,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,20/10/2015,60045166_0,848,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,27/10/2015,60045599_0,672.06,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,17/11/2015,60046539_2,848,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,17/11/2015,60046540_0,848,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311   ,17/11/2015,60046541_2,848,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,15/12/2015,60047883_0,848,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Supplies & Services,D3311,22/12/2015,60048378_0,641.68,Revenue,20010275,UNIVERSAL WINDOW REPAIRS LTD T/A RADLEY
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,06/10/2015,60044357_0,3235.14,Revenue,20010329,ALLFLOORS OF OXFORDSHIRE LTD
Oxford City Council,Direct Services,Reactive Maintenance & Minor Repairs,B1101,20/10/2015,60045328_1,1242.48,Revenue,20010329,ALLFLOORS OF OXFORDSHIRE LTD
Oxford City Council,Direct Services,Direct Services Sub Contractors,B1111,22/12/2015,60048469_1,6316.79,Revenue,20010329,ALLFLOORS OF OXFORDSHIRE LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,06/10/2015,1021227_1,4895,Capital,20010352,DOMESTIC LIFT SERVICES LTD
Oxford City Council,Environmental Development,Grants-Private Persons,Y005,27/10/2015,1021463_1,3639.82,Capital,20010352,DOMESTIC LIFT SERVICES LTD
Oxford City Council,Direct Services,Subscriptions,D3703,15/12/2015,60047971_0,855,Revenue,20010404,LOO OF THE YEAR AWARDS
Oxford City Council,Housing and Property,Homelessness Accommodation Lease Payments,D3611,13/10/2015,1021624_1,1917.81,Revenue,20010426,OXFORD REAL LIMITED
Oxford City Council,Housing and Property,Homelessness Accommodation Lease Payments,D3611,13/10/2015,1021625_1,2225,Revenue,20010426,OXFORD REAL LIMITED
Oxford City Council,Housing and Property,Homelessness Accommodation Lease Payments,D3611,29/12/2015,1024234_1,2225,Revenue,20010426,OXFORD REAL LIMITED
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,47983021_0,868.27,Revenue,20010430,TERBERG MATEC UK LTD
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,47983021_1,313.18,Revenue,20010430,TERBERG MATEC UK LTD
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,47983021_2,1.1,Revenue,20010430,TERBERG MATEC UK LTD
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,47983021_3,14.5,Revenue,20010430,TERBERG MATEC UK LTD
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,20/10/2015,48021322_1,720,Capital,20010433,IDEAL FLOORING (OXFORD) LTD
Oxford City Council,Law and Governance,Short Courses,A0622,01/12/2015,1022769_1,1430,Revenue,20010482,THE ASSOCIATION OF ELECTORAL ADMINSTRATORS
Oxford City Council,Housing and Property,Homelessness Accommodation Lease Payments,D3611,01/12/2015,1023036_1,5361,Revenue,20010650,MR J KEOWN
Oxford City Council,Housing and Property,Homelessness Accommodation Lease Payments,D3611,01/12/2015,1023037_1,5361,Revenue,20010650,MR J KEOWN
Oxford City Council,Housing and Property,Homelessness Accommodation Lease Payments,D3611,01/12/2015,1023038_1,5025,Revenue,20010650,MR J KEOWN
Oxford City Council,Housing and Property,Temporary Bureau Staffing,A0108,17/11/2015,1022455_1,1931,Revenue,20010691,REED BUSINESS INFORMATION LTD
Oxford City Council,Law and Governance,Contract Printing (External),D3303,13/10/2015,1021553_1,5926.07,Revenue,20010748,ELECTORAL REFORM SERVICES LTD
Oxford City Council,Law and Governance,Contract Printing (External),D3303,10/11/2015,1022023_1,1445.45,Revenue,20010748,ELECTORAL REFORM SERVICES LTD
Oxford City Council,Law and Governance,Contract Printing (External),D3303,08/12/2015,1023308_1,1918.44,Revenue,20010748,ELECTORAL REFORM SERVICES LTD
Oxford City Council,Law and Governance,Contract Printing (External),D3303,22/12/2015,1024030_1,1783.35,Revenue,20010748,ELECTORAL REFORM SERVICES LTD
Oxford City Council,Law and Governance,Contract Printing (External),D3303,29/12/2015,1024328_1,3185.28,Revenue,20010748,ELECTORAL REFORM SERVICES LTD
Oxford City Council,Law and Governance,Contract Printing (External),D3303,29/12/2015,1024329_1,5973.72,Revenue,20010748,ELECTORAL REFORM SERVICES LTD
Oxford City Council,Direct Services,Materials,D3021,03/11/2015,60045815_0,2100,Revenue,20010789,H&S FENCING  & SHEDS
Oxford City Council,Regeneration and Major Projects Team,Main Contractor,Y021,06/10/2015,48021310_1,550,Capital,20010837,DICK RUDMAN
Oxford City Council,Community Services,Grants,D3701,22/12/2015,1023896_1,800,Revenue,20010907,CHIPPING NORTON SCHOOL
Oxford City Council,Community Services,Grants,D3701,22/12/2015,1024082_1,800,Revenue,20010907,CHIPPING NORTON SCHOOL
Oxford City Council,Community Services,General Contracted Services,D3401,03/11/2015,1021970_1,1435,Revenue,20010908,BROWNS GUEST HOUSE
Oxford City Council,Direct Services,Materials,D3021,20/10/2015,47982007_10,593.89,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Direct Services,Materials,D3021,20/10/2015,47982007_11,12.18,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Direct Services,Materials,D3021,20/10/2015,47982007_12,4.5,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Direct Services,Materials,D3021,20/10/2015,47982007_13,3.13,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Direct Services,Materials,D3021,20/10/2015,47982007_2,10.94,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Direct Services,Materials,D3021,20/10/2015,47982007_3,12.18,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Direct Services,Materials,D3021,20/10/2015,47982007_4,9.17,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Direct Services,Materials,D3021,20/10/2015,47982007_5,11.77,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Direct Services,Materials,D3021,20/10/2015,47982007_6,9.31,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Direct Services,Materials,D3021,20/10/2015,47982007_7,146.46,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Direct Services,Materials,D3021,20/10/2015,47982007_8,45.85,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Direct Services,Materials,D3021,20/10/2015,47982007_9,15.05,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Direct Services,Materials,D3021,22/12/2015,60048074_0,590,Revenue,20010966,GEO BROWNS IMPLEMENTS LTD
Oxford City Council,Housing and Property,Reactive Maintenance & Minor Repairs,B1101,06/10/2015,1021373_1,700,Revenue,20011006,ASPIRE OXFORDSHIRE COMMUNITY ENTERPRISE LTD
Oxford City Council,Welfare Reform Team,Instructors & Coaching Fees,D3413,15/12/2015,1023858_1,4975,Revenue,20011006,ASPIRE OXFORDSHIRE COMMUNITY ENTERPRISE LTD
Oxford City Council,Welfare Reform Team,Instructors & Coaching Fees,D3413,15/12/2015,1023912_1,2000,Revenue,20011006,ASPIRE OXFORDSHIRE COMMUNITY ENTERPRISE LTD
Oxford City Council,Community Services,Grants,D3701,20/10/2015,46287466_1,22172.88,Revenue,20011006,ASPIRE OXFORDSHIRE COMMUNITY ENTERPRISE LTD
Oxford City Council,Housing and Property,Electricity,B1501,27/10/2015,1019984_1,3930.64,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,01/12/2015,1020789_1,3131.23,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,27/10/2015,1020797_1,3160.14,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,06/10/2015,1020856_1,772.55,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,06/10/2015,1020857_1,2044.03,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Electricity,B1501,06/10/2015,1020862_1,577,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Gas,B1502,17/11/2015,1020871_1,1129.8,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,10/11/2015,1020886_1,2938.91,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Gas,B1502,06/10/2015,1021389_1,675.44,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,27/10/2015,1021783_1,9166.74,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,27/10/2015,1021784_1,9686.83,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,27/10/2015,1021785_1,3768.82,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,27/10/2015,1021786_1,5121.66,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Gas,B1502,17/11/2015,1022039_1,548,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,10/11/2015,1022041_1,750.06,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,10/11/2015,1022042_1,1513.15,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,10/11/2015,1022043_1,1700.1,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,10/11/2015,1022050_1,2648.7,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,10/11/2015,1022051_1,1717.57,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,10/11/2015,1022052_1,794.37,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Gas,B1502,17/11/2015,1022054_1,727.94,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Gas,B1502,17/11/2015,1022056_1,1296.14,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,10/11/2015,1022058_1,706.11,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,10/11/2015,1022059_1,1618.43,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,10/11/2015,1022060_1,1783.31,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,10/11/2015,1022061_1,3313.84,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,24/11/2015,1022062_1,2199.75,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,17/11/2015,1022063_1,1233.97,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,10/11/2015,1022068_1,1138.4,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,10/11/2015,1022093_1,754.18,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,10/11/2015,1022099_1,9571.92,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,10/11/2015,1022146_1,853.27,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,01/12/2015,1022147_1,1438.5,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,10/11/2015,1022148_1,972.66,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,24/11/2015,1022831_1,1499.31,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,24/11/2015,1022832_1,2999.31,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,24/11/2015,1022833_1,2311.87,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,24/11/2015,1022834_1,1250.03,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,24/11/2015,1022835_1,1591.6,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,24/11/2015,1022836_1,1567.15,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,24/11/2015,1022837_1,1412.99,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,24/11/2015,1022962_1,1003.51,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,24/11/2015,1022963_1,973.51,Revenue,20011042,KENT COUNTY COUNCIL
