body_name,organisational_unit,expenditure_category,expenditure_code,paid_date,trans_no,amount,caporrev,supplier_id,supplier_name
Oxford City Council,"Leisure, Parks & Communities",External Telephone Charges,D3503,18/03/2014,46280826_1,55.94,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280826_2,166.77,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Human Resources & Facilities,External Telephone Charges,D3503,18/03/2014,46280826_3,9.17,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280826_4,250.13,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,HRA,External Telephone Charges,D3503,18/03/2014,46280826_5,97.00,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280826_6,16.44,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280826_7,178.26,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280826_8,296.48,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_1,8.48,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Customer Services,External Telephone Charges,D3503,18/03/2014,46280827_10,327.74,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Customer Services,External Telephone Charges,D3503,18/03/2014,46280827_11,13.79,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280827_12,49.69,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Housing and Property,External Telephone Charges,D3503,18/03/2014,46280827_13,402.24,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Housing and Property,External Telephone Charges,D3503,18/03/2014,46280827_14,161.77,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Housing and Property,External Telephone Charges,D3503,18/03/2014,46280827_15,785.83,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Housing and Property,External Telephone Charges,D3503,18/03/2014,46280827_16,68.48,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280827_17,566.89,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_18,38.31,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,City Development,External Telephone Charges,D3503,18/03/2014,46280827_19,9.05,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,"Leisure, Parks & Communities",External Telephone Charges,D3503,18/03/2014,46280827_2,51.15,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,"Leisure, Parks & Communities",External Telephone Charges,D3503,18/03/2014,46280827_20,102.03,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Law and Governance,External Telephone Charges,D3503,18/03/2014,46280827_21,50.91,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,"Leisure, Parks & Communities",External Telephone Charges,D3503,18/03/2014,46280827_22,224.42,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,"Policy, Culture and Communication",External Telephone Charges,D3503,18/03/2014,46280827_23,50.90,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280827_24,236.17,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,HRA,External Telephone Charges,D3503,18/03/2014,46280827_25,56.43,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_26,394.97,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_27,28.45,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_28,10.23,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,HRA,External Telephone Charges,D3503,18/03/2014,46280827_29,16.86,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Regeneration and Major Projects Team,External Telephone Charges,D3503,18/03/2014,46280827_3,54.00,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,HRA,External Telephone Charges,D3503,18/03/2014,46280827_30,41.22,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_31,17.45,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280827_32,434.97,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,HRA,External Telephone Charges,D3503,18/03/2014,46280827_33,1168.77,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,HRA,External Telephone Charges,D3503,18/03/2014,46280827_34,245.81,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,HRA,External Telephone Charges,D3503,18/03/2014,46280827_35,1909.24,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,HRA,External Telephone Charges,D3503,18/03/2014,46280827_36,8.43,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,HRA,External Telephone Charges,D3503,18/03/2014,46280827_37,170.93,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,HRA,External Telephone Charges,D3503,18/03/2014,46280827_38,184.95,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_39,2146.95,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Customer Services,External Telephone Charges,D3503,18/03/2014,46280827_4,92.41,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_40,64.32,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_41,48.80,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_42,185.08,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_43,338.62,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_44,26.71,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,HRA,External Telephone Charges,D3503,18/03/2014,46280827_45,30.93,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_46,53.70,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_47,11.25,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_48,232.78,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_49,398.87,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_5,70.86,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_50,76.62,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_51,8.43,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_52,1379.56,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_53,421.55,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_54,182.34,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_55,1327.26,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_56,1113.47,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_57,541.13,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_58,38.31,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_59,14.66,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Finance,External Telephone Charges,D3503,18/03/2014,46280827_6,108.00,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_60,8.43,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_61,8.44,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_62,101.77,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_63,79.58,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_64,28.88,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_65,8.43,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_66,25.46,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280827_67,67.13,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_68,9.11,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_69,38.31,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Finance,External Telephone Charges,D3503,18/03/2014,46280827_7,56.17,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_70,14.57,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_71,384.75,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_72,52.08,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_73,43.92,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_74,808.16,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_75,79.37,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_76,3449.95,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_77,15.75,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_78,3.06,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280827_79,90.00,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Customer Services,External Telephone Charges,D3503,18/03/2014,46280827_8,10.24,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Customer Services,External Telephone Charges,D3503,18/03/2014,46280827_9,180.25,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_1,136.25,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280828_10,49.08,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_11,627.32,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_12,39.53,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_13,8.43,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_14,191.39,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_15,118.56,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280828_16,54.00,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_17,445.51,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280828_18,98.22,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Business Improvement & Technology,External Telephone Charges,D3503,18/03/2014,46280828_19,6.75,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_2,8.69,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_3,161.95,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_4,67.04,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_5,51.88,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_6,1076.80,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_7,58.58,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_8,8.43,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Direct Services,External Telephone Charges,D3503,18/03/2014,46280828_9,707.92,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,"Leisure, Parks & Communities",External Telephone Charges,D3503,18/03/2014,46280829_1,382.92,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,"Leisure, Parks & Communities",External Telephone Charges,D3503,18/03/2014,46280829_10,108.81,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,"Leisure, Parks & Communities",External Telephone Charges,D3503,18/03/2014,46280829_11,48.38,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,"Leisure, Parks & Communities",External Telephone Charges,D3503,18/03/2014,46280829_12,119.41,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,"Leisure, Parks & Communities",External Telephone Charges,D3503,18/03/2014,46280829_13,25.43,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,"Leisure, Parks & Communities",External Telephone Charges,D3503,18/03/2014,46280829_14,52.78,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Housing and Property,External Telephone Charges,D3503,18/03/2014,46280829_15,12.91,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,City Development,External Telephone Charges,D3503,18/03/2014,46280829_16,502.66,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Transformation,External Telephone Charges,D3503,18/03/2014,46280829_17,72.30,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Finance,External Telephone Charges,D3503,18/03/2014,46280829_18,46.19,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_19,128.63,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,"Leisure, Parks & Communities",External Telephone Charges,D3503,18/03/2014,46280829_2,47.25,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_20,651.90,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_21,106.22,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_22,87.10,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_23,144.57,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_24,26.13,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_25,95.05,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_26,57.87,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_27,229.23,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_28,60.98,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_29,75.34,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,"Leisure, Parks & Communities",External Telephone Charges,D3503,18/03/2014,46280829_3,9.71,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_30,272.36,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_31,461.60,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_32,8.43,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_33,99.83,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_34,10.66,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
Oxford City Council,Environmental Development,External Telephone Charges,D3503,18/03/2014,46280829_35,50.12,Revenue,20008028,VODAFONE LIMITED (CORPORATE)
