Body Name,Organisatonal Unit,Expenditure Category,Expenditure Code,Paid Date,Trans No,Amount,Type,Supplier ID,Supplier Name
Oxford City Council,HRA,Gas,B1502,06/05/2015,1015781_1,808.37,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,06/05/2015,1015782_1,728.25,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,12/05/2015,1015949_1,5878.9,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,12/05/2015,1015955_1,9145.05,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,19/05/2015,1015956_1,4650.84,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,06/05/2015,1015957_1,3184.36,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,19/05/2015,1015958_1,3496.52,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,12/05/2015,1015962_1,863.34,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,12/05/2015,1015964_1,1872.79,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,12/05/2015,1015965_1,1440.83,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,06/05/2015,1015967_1,1746.52,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,27/05/2015,1016530_1,2050.54,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,27/05/2015,1016533_1,7425.95,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,27/05/2015,1016534_1,9397.5,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,27/05/2015,1016535_1,9009.97,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,27/05/2015,1016613_1,5417.18,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,27/05/2015,1016645_1,5329.56,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,02/06/2015,1016648_1,3592.56,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,27/05/2015,1016649_1,9296.44,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,02/06/2015,1016650_1,2801.23,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,16/06/2015,1016651_1,1532.76,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,27/05/2015,1016652_1,2286.29,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,02/06/2015,1016654_1,12212.31,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,16/06/2015,1016660_1,873.22,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,16/06/2015,1016661_1,789.88,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,16/06/2015,1016662_1,1443.94,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Gas,B1502,27/05/2015,1016664_1,504.44,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Gas,B1502,02/06/2015,1016670_1,2859.28,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,27/05/2015,1016671_1,4039.39,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,27/05/2015,1016672_1,1855.99,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,16/06/2015,1016673_1,932.2,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Gas,B1502,02/06/2015,1016674_1,830.12,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,16/06/2015,1016682_1,1175.29,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,27/05/2015,1016683_1,1870.46,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,27/05/2015,1016689_1,739.26,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,27/05/2015,1016690_1,1705.16,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,27/05/2015,1016692_1,1878.09,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,27/05/2015,1016745_1,2636.86,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,27/05/2015,1016748_1,2872.93,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,09/06/2015,1016749_1,1334.07,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,09/06/2015,1017072_1,729.95,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,09/06/2015,1017074_1,2109.34,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,09/06/2015,1017075_1,1873.62,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,09/06/2015,1017076_1,1036.56,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,09/06/2015,1017080_1,1272.87,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,09/06/2015,1017081_1,1854.15,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,09/06/2015,1017102_1,11165.25,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,09/06/2015,1017103_1,11312.12,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,09/06/2015,1017104_1,11473.02,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,09/06/2015,1017105_1,8007.5,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Housing and Property,Electricity,B1501,23/06/2015,1017518_1,535.8,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Electricity,B1501,30/06/2015,1017520_1,1415.35,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,23/06/2015,1017524_1,1761.83,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Electricity,B1501,30/06/2015,1017550_1,1072.27,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,23/06/2015,1017551_1,1705.85,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,30/06/2015,1017556_1,827.74,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,30/06/2015,1017557_1,854.5,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Electricity,B1501,30/06/2015,1017560_1,936.88,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,23/06/2015,1017561_1,10964.85,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,23/06/2015,1017563_1,2055.8,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,HRA,Gas,B1502,30/06/2015,1017567_1,741.17,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,23/06/2015,1017568_1,3549.43,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,30/06/2015,1017750_1,9654.51,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Gas,B1502,30/06/2015,1017751_1,8077.21,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Community Services,Electricity,B1501,30/06/2015,1017757_1,5645.01,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,30/06/2015,1017814_1,2698.17,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Electricity,B1501,30/06/2015,1018089_1,1883.57,Revenue,20011042,KENT COUNTY COUNCIL
Oxford City Council,Direct Services,Materials,D3021,19/05/2015,47979883_0,975,Revenue,20011077,EURO CAR PARTS SWINDON
Oxford City Council,Direct Services,Materials,D3021,19/05/2015,47979883_1,400,Revenue,20011077,EURO CAR PARTS SWINDON
Oxford City Council,Direct Services,Materials,D3021,06/05/2015,1015588_1,1693.52,Revenue,20011174,KILLGERM CHEMICALS LIMITED
Oxford City Council,Community Services,Grants,D3701,21/04/2015,46285523_1,5250,Revenue,20011181,OXFORD INTERNATIONAL LINKS
Oxford City Council,Community Services,Security Services,D3418,07/04/2015,1014832_1,3639.75,Revenue,20011183,SELECT SECURITY & STEWARDING LIMITED
Oxford City Council,Community Services,Security Services,D3418,14/04/2015,1015087_1,2183.85,Revenue,20011183,SELECT SECURITY & STEWARDING LIMITED
Oxford City Council,Community Services,Security Services,D3418,06/05/2015,1015865_1,1455.9,Revenue,20011183,SELECT SECURITY & STEWARDING LIMITED
Oxford City Council,Direct Services,Materials,D3021   ,28/04/2015,60037381_0,747.5,Revenue,20011185,GRAFFITI REMOVAL LTD
Oxford City Council,Housing and Property,Counsel & External Legal Fees,D3417,12/05/2015,1016106_1,2691.08,Revenue,20011206,TURPIN & MILLER SOLICITORS
Oxford City Council,Housing and Property,Homelessness Accommodation Lease Payments,D3611,19/05/2015,1016201_1,17290,Revenue,20011218,FOCUSPLAIN LIMITED
Oxford City Council,Housing and Property,Homelessness Accommodation Lease Payments,D3611,16/06/2015,1017410_1,15210,Revenue,20011218,FOCUSPLAIN LIMITED
Oxford City Council,Housing and Property,Homelessness Accommodation Lease Payments,D3611,23/06/2015,1017507_1,19760,Revenue,20011218,FOCUSPLAIN LIMITED
Oxford City Council,Direct Services,Tools,D3023   ,27/05/2015,60038336_1,1189,Revenue,20011240,ELECTRICAL HIRE & SALES LTD
Oxford City Council,Direct Services,General Contracted Services,D3401,09/06/2015,47980230_0,1370,Revenue,20011241,AXLE WEIGHT TECHNOLOGY LTD T/A AXTEC
Oxford City Council,Direct Services,General Contracted Services,D3401,09/06/2015,47980230_1,399,Revenue,20011241,AXLE WEIGHT TECHNOLOGY LTD T/A AXTEC
Oxford City Council,Direct Services,Building Alterations & Modifications,B1108   ,30/06/2015,60040377_1,1370,Revenue,20011241,AXLE WEIGHT TECHNOLOGY LTD T/A AXTEC
Oxford City Council,Community Services,General Contracted Services,D3401,30/06/2015,1018053_1,900,Revenue,20011324,OXFORD INSPIRES
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979629_0,13233.74,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979629_1,2275,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979629_2,2389.5,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979629_3,280,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979632_2,13233.74,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979632_3,2315,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979632_4,2254.5,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979632_5,280,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979634_0,13233.74,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979634_1,2395,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979634_10,280,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979634_2,225,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979634_3,49.5,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979634_4,325,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979634_5,215,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979634_6,225,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979634_7,205,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979634_8,875,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979634_9,135,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979636_0,13233.74,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979636_1,2395,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979636_10,280,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979636_2,225,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979636_3,49.5,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979636_4,325,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979636_5,215,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979636_6,225,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979636_7,205,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979636_8,875,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979636_9,135,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979640_0,13233.74,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979640_1,2395,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979640_10,280,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979640_2,225,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979640_3,49.5,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979640_4,325,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979640_5,215,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979640_6,225,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979640_7,205,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979640_8,875,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979640_9,135,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979643_2,13233.74,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979643_3,2275,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979643_4,2389.5,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,14/04/2015,47979643_5,280,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979714_0,13233.74,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979714_1,2395,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979714_10,280,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979714_2,225,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979714_3,49.5,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979714_4,325,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979714_5,215,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979714_6,225,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979714_7,205,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979714_8,875,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Direct Services,Main Contractor,Y021,21/04/2015,47979714_9,135,Capital,20011357,BRISTOL STREET MOTORS GLOUCESTER
Oxford City Council,Suspense,Other Miscellaneous Expenses,D3811,16/06/2015,1014083_1,14933.24,Revenue,20011405,JONES LANG LASALLE
Oxford City Council,Housing and Property,Service Charges,B1821,16/06/2015,1017179_1,2452.87,Revenue,20011405,JONES LANG LASALLE
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,28/04/2015,1015469_1,750.06,Revenue,20011406,HAYS SPECIALIST RECRUITMENT LTD
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,28/04/2015,1015470_1,713.02,Revenue,20011406,HAYS SPECIALIST RECRUITMENT LTD
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,06/05/2015,1015471_1,606.53,Revenue,20011406,HAYS SPECIALIST RECRUITMENT LTD
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,06/05/2015,1015803_1,592.64,Revenue,20011406,HAYS SPECIALIST RECRUITMENT LTD
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,06/05/2015,1015806_1,657.46,Revenue,20011406,HAYS SPECIALIST RECRUITMENT LTD
Oxford City Council,Financial Services,Temporary Bureau Staffing,A0108,06/05/2015,1015807_1,811.18,Revenue,20011406,HAYS SPECIALIST RECRUITMENT LTD
